Date and Time,Date,Time,Activity,Duration
2017-12-13 14:17:00,2017-12-13,14:17:00,Sleep,184.0
2017-12-13 20:05:00,2017-12-13,20:05:00,Sleep,586.0
2017-12-14 08:04:00,2017-12-14,08:04:00,Sleep,51.0
2017-12-14 10:59:00,2017-12-14,10:59:00,Sleep,181.0
2017-12-14 16:15:00,2017-12-14,16:15:00,Sleep,730.0
2017-12-15 06:54:00,2017-12-15,06:54:00,Sleep,55.0
2017-12-15 09:28:00,2017-12-15,09:28:00,Sleep,61.0
2017-12-15 12:57:00,2017-12-15,12:57:00,Sleep,219.0
2017-12-15 20:46:00,2017-12-15,20:46:00,Sleep,400.0
2017-12-16 04:05:00,2017-12-16,04:05:00,Sleep,75.0
2017-12-16 08:07:00,2017-12-16,08:07:00,Sleep,22.0
2017-12-16 09:25:00,2017-12-16,09:25:00,Sleep,63.0
2017-12-16 11:45:00,2017-12-16,11:45:00,Sleep,57.0
2017-12-16 16:05:00,2017-12-16,16:05:00,Sleep,25.0
2017-12-16 18:42:00,2017-12-16,18:42:00,Sleep,597.0
2017-12-17 05:28:00,2017-12-17,05:28:00,Sleep,171.0
2017-12-17 11:26:00,2017-12-17,11:26:00,Sleep,29.0
2017-12-17 13:05:00,2017-12-17,13:05:00,Sleep,168.0
2017-12-17 19:00:00,2017-12-17,19:00:00,Sleep,580.0
2017-12-18 07:21:00,2017-12-18,07:21:00,Sleep,33.0
2017-12-18 09:31:00,2017-12-18,09:31:00,Sleep,115.0
2017-12-18 14:55:00,2017-12-18,14:55:00,Sleep,134.0
2017-12-18 21:00:00,2017-12-18,21:00:00,Sleep,450.0
2017-12-19 05:30:00,2017-12-19,05:30:00,Sleep,60.0
2017-12-19 11:08:00,2017-12-19,11:08:00,Sleep,158.0
2017-12-19 15:40:00,2017-12-19,15:40:00,Sleep,27.0
2017-12-19 20:30:00,2017-12-19,20:30:00,Sleep,486.0
2017-12-20 05:49:00,2017-12-20,05:49:00,Sleep,125.0
2017-12-20 10:02:00,2017-12-20,10:02:00,Sleep,124.0
2017-12-20 18:22:00,2017-12-20,18:22:00,Sleep,622.0
2017-12-21 07:20:00,2017-12-21,07:20:00,Sleep,45.0
2017-12-21 09:35:00,2017-12-21,09:35:00,Sleep,40.0
2017-12-21 12:30:00,2017-12-21,12:30:00,Sleep,90.0
2017-12-21 16:00:00,2017-12-21,16:00:00,Sleep,35.0
2017-12-21 21:40:00,2017-12-21,21:40:00,Sleep,386.0
2017-12-22 04:39:00,2017-12-22,04:39:00,Sleep,137.0
2017-12-22 09:55:00,2017-12-22,09:55:00,Sleep,30.0
2017-12-22 13:55:00,2017-12-22,13:55:00,Sleep,47.0
2017-12-22 14:55:00,2017-12-22,14:55:00,Sleep,138.0
2017-12-22 20:04:00,2017-12-22,20:04:00,Sleep,483.0
2017-12-23 04:34:00,2017-12-23,04:34:00,Sleep,184.0
2017-12-23 10:10:00,2017-12-23,10:10:00,Sleep,55.0
2017-12-23 14:06:00,2017-12-23,14:06:00,Sleep,43.0
2017-12-23 20:20:00,2017-12-23,20:20:00,Sleep,525.0
2017-12-24 06:07:00,2017-12-24,06:07:00,Sleep,21.0
2017-12-24 06:35:00,2017-12-24,06:35:00,Sleep,65.0
2017-12-24 08:40:00,2017-12-24,08:40:00,Sleep,211.0
2017-12-24 17:00:00,2017-12-24,17:00:00,Sleep,54.0
2017-12-24 20:10:00,2017-12-24,20:10:00,Sleep,525.0
2017-12-25 05:50:00,2017-12-25,05:50:00,Sleep,85.0
2017-12-25 09:15:00,2017-12-25,09:15:00,Sleep,104.0
2017-12-25 14:30:00,2017-12-25,14:30:00,Sleep,30.0
2017-12-25 20:45:00,2017-12-25,20:45:00,Sleep,398.0
2017-12-26 03:53:00,2017-12-26,03:53:00,Sleep,76.0
2017-12-26 05:43:00,2017-12-26,05:43:00,Sleep,137.0
2017-12-26 09:49:00,2017-12-26,09:49:00,Sleep,30.0
2017-12-26 12:18:00,2017-12-26,12:18:00,Sleep,32.0
2017-12-26 14:10:00,2017-12-26,14:10:00,Sleep,44.0
2017-12-26 18:50:00,2017-12-26,18:50:00,Sleep,526.0
2017-12-27 04:13:00,2017-12-27,04:13:00,Sleep,124.0
2017-12-27 08:30:00,2017-12-27,08:30:00,Sleep,34.0
2017-12-27 11:13:00,2017-12-27,11:13:00,Sleep,44.0
2017-12-27 14:45:00,2017-12-27,14:45:00,Sleep,30.0
2017-12-27 19:10:00,2017-12-27,19:10:00,Sleep,404.0
2017-12-28 01:55:00,2017-12-28,01:55:00,Sleep,402.0
2017-12-28 02:27:00,2017-12-28,02:27:00,Sleep,195.0
2017-12-28 07:00:00,2017-12-28,07:00:00,Sleep,60.0
2017-12-28 10:00:00,2017-12-28,10:00:00,Sleep,60.0
2017-12-28 13:48:00,2017-12-28,13:48:00,Sleep,21.0
2017-12-28 20:28:00,2017-12-28,20:28:00,Sleep,364.0
2017-12-29 03:11:00,2017-12-29,03:11:00,Sleep,152.0
2017-12-29 06:10:00,2017-12-29,06:10:00,Sleep,125.0
2017-12-29 10:15:00,2017-12-29,10:15:00,Sleep,74.0
2017-12-29 14:05:00,2017-12-29,14:05:00,Sleep,160.0
2017-12-29 20:17:00,2017-12-29,20:17:00,Sleep,398.0
2017-12-30 03:36:00,2017-12-30,03:36:00,Sleep,121.0
2017-12-30 06:22:00,2017-12-30,06:22:00,Sleep,117.0
2017-12-30 09:09:00,2017-12-30,09:09:00,Sleep,101.0
2017-12-30 13:35:00,2017-12-30,13:35:00,Sleep,37.0
2017-12-30 16:00:00,2017-12-30,16:00:00,Sleep,58.0
2017-12-30 20:20:00,2017-12-30,20:20:00,Sleep,412.0
2017-12-31 03:46:00,2017-12-31,03:46:00,Sleep,134.0
2017-12-31 06:11:00,2017-12-31,06:11:00,Sleep,54.0
2017-12-31 09:18:00,2017-12-31,09:18:00,Sleep,53.0
2017-12-31 12:40:00,2017-12-31,12:40:00,Sleep,45.0
2017-12-31 16:24:00,2017-12-31,16:24:00,Sleep,16.0
2017-12-31 19:35:00,2017-12-31,19:35:00,Sleep,434.0
2018-01-01 03:26:00,2018-01-01,03:26:00,Sleep,177.0
2018-01-01 06:44:00,2018-01-01,06:44:00,Sleep,55.0
2018-01-01 09:55:00,2018-01-01,09:55:00,Sleep,64.0
2018-01-01 13:31:00,2018-01-01,13:31:00,Sleep,183.0
2018-01-01 19:48:00,2018-01-01,19:48:00,Sleep,266.0
2018-01-02 00:45:00,2018-01-02,00:45:00,Sleep,198.0
2018-01-02 04:30:00,2018-01-02,04:30:00,Sleep,118.0
2018-01-02 08:10:00,2018-01-02,08:10:00,Sleep,55.0
2018-01-02 11:50:00,2018-01-02,11:50:00,Sleep,40.0
2018-01-02 14:30:00,2018-01-02,14:30:00,Sleep,55.0
2018-01-02 17:00:00,2018-01-02,17:00:00,Sleep,30.0
2018-01-02 20:50:00,2018-01-02,20:50:00,Sleep,243.0
2018-01-03 01:20:00,2018-01-03,01:20:00,Sleep,176.0
2018-01-03 04:45:00,2018-01-03,04:45:00,Sleep,122.0
2018-01-03 14:23:00,2018-01-03,14:23:00,Sleep,145.0
2018-01-03 19:50:00,2018-01-03,19:50:00,Sleep,414.0
2018-01-04 03:11:00,2018-01-04,03:11:00,Sleep,185.0
2018-01-04 08:10:00,2018-01-04,08:10:00,Sleep,60.0
2018-01-04 12:45:00,2018-01-04,12:45:00,Sleep,115.0
2018-01-04 17:05:00,2018-01-04,17:05:00,Sleep,35.0
2018-01-04 20:10:00,2018-01-04,20:10:00,Sleep,345.0
2018-01-05 02:23:00,2018-01-05,02:23:00,Sleep,193.0
2018-01-05 06:25:00,2018-01-05,06:25:00,Sleep,133.0
2018-01-05 11:13:00,2018-01-05,11:13:00,Sleep,35.0
2018-01-05 14:10:00,2018-01-05,14:10:00,Sleep,175.0
2018-01-05 19:45:00,2018-01-05,19:45:00,Sleep,637.0
2018-01-06 08:45:00,2018-01-06,08:45:00,Sleep,85.0
2018-01-06 11:20:00,2018-01-06,11:20:00,Sleep,152.0
2018-01-06 17:50:00,2018-01-06,17:50:00,Sleep,284.0
2018-01-06 23:00:00,2018-01-06,23:00:00,Sleep,273.0
2018-01-07 04:06:00,2018-01-07,04:06:00,Sleep,170.0
2018-01-07 09:47:00,2018-01-07,09:47:00,Sleep,52.0
2018-01-07 13:00:00,2018-01-07,13:00:00,Sleep,35.0
2018-01-07 16:14:00,2018-01-07,16:14:00,Sleep,59.0
2018-01-07 19:28:00,2018-01-07,19:28:00,Sleep,416.0
2018-01-08 03:00:00,2018-01-08,03:00:00,Sleep,178.0
2018-01-08 08:03:00,2018-01-08,08:03:00,Sleep,37.0
2018-01-08 10:55:00,2018-01-08,10:55:00,Sleep,35.0
2018-01-08 12:20:00,2018-01-08,12:20:00,Sleep,49.0
2018-01-08 15:45:00,2018-01-08,15:45:00,Sleep,325.0
2018-01-08 21:43:00,2018-01-08,21:43:00,Sleep,251.0
2018-01-09 02:22:00,2018-01-09,02:22:00,Sleep,128.0
2018-01-09 05:05:00,2018-01-09,05:05:00,Sleep,73.0
2018-01-09 08:26:00,2018-01-09,08:26:00,Sleep,58.0
2018-01-09 12:00:00,2018-01-09,12:00:00,Sleep,97.0
2018-01-09 19:58:00,2018-01-09,19:58:00,Sleep,341.0
2018-01-10 02:13:00,2018-01-10,02:13:00,Sleep,193.0
2018-01-10 11:25:00,2018-01-10,11:25:00,Sleep,55.0
2018-01-10 14:50:00,2018-01-10,14:50:00,Sleep,29.0
2018-01-10 18:43:00,2018-01-10,18:43:00,Sleep,53.0
2018-01-10 20:15:00,2018-01-10,20:15:00,Sleep,391.0
2018-01-11 03:14:00,2018-01-11,03:14:00,Sleep,73.0
2018-01-11 07:21:00,2018-01-11,07:21:00,Sleep,68.0
2018-01-11 11:23:00,2018-01-11,11:23:00,Sleep,46.0
2018-01-11 13:30:00,2018-01-11,13:30:00,Sleep,193.0
2018-01-11 19:50:00,2018-01-11,19:50:00,Sleep,359.0
2018-01-12 02:25:00,2018-01-12,02:25:00,Sleep,190.0
2018-01-12 05:50:00,2018-01-12,05:50:00,Sleep,60.0
2018-01-12 08:25:00,2018-01-12,08:25:00,Sleep,47.0
2018-01-12 11:50:00,2018-01-12,11:50:00,Sleep,27.0
2018-01-12 13:30:00,2018-01-12,13:30:00,Sleep,19.0
2018-01-12 16:24:00,2018-01-12,16:24:00,Sleep,45.0
2018-01-12 19:43:00,2018-01-12,19:43:00,Sleep,262.0
2018-01-13 00:30:00,2018-01-13,00:30:00,Sleep,202.0
2018-01-13 04:18:00,2018-01-13,04:18:00,Sleep,128.0
2018-01-13 10:00:00,2018-01-13,10:00:00,Sleep,35.0
2018-01-13 11:55:00,2018-01-13,11:55:00,Sleep,62.0
2018-01-13 15:00:00,2018-01-13,15:00:00,Sleep,108.0
2018-01-13 19:50:00,2018-01-13,19:50:00,Sleep,288.0
2018-01-14 01:05:00,2018-01-14,01:05:00,Sleep,187.0
2018-01-14 04:43:00,2018-01-14,04:43:00,Sleep,70.0
2018-01-14 08:15:00,2018-01-14,08:15:00,Sleep,109.0
2018-01-14 12:53:00,2018-01-14,12:53:00,Sleep,37.0
2018-01-14 14:08:00,2018-01-14,14:08:00,Sleep,52.0
2018-01-14 19:42:00,2018-01-14,19:42:00,Sleep,318.0
2018-01-15 01:22:00,2018-01-15,01:22:00,Sleep,155.0
2018-01-15 04:12:00,2018-01-15,04:12:00,Sleep,63.0
2018-01-15 05:35:00,2018-01-15,05:35:00,Sleep,155.0
2018-01-15 10:52:00,2018-01-15,10:52:00,Sleep,110.0
2018-01-15 15:58:00,2018-01-15,15:58:00,Sleep,207.0
2018-01-15 20:00:00,2018-01-15,20:00:00,Sleep,265.0
2018-01-16 01:02:00,2018-01-16,01:02:00,Sleep,198.0
2018-01-16 05:02:00,2018-01-16,05:02:00,Sleep,75.0
2018-01-16 09:30:00,2018-01-16,09:30:00,Sleep,30.0
2018-01-16 11:30:00,2018-01-16,11:30:00,Sleep,45.0
2018-01-16 13:45:00,2018-01-16,13:45:00,Sleep,44.0
2018-01-16 16:20:00,2018-01-16,16:20:00,Sleep,35.0
2018-01-16 20:07:00,2018-01-16,20:07:00,Sleep,360.0
2018-01-17 02:55:00,2018-01-17,02:55:00,Sleep,181.0
2018-01-17 09:14:00,2018-01-17,09:14:00,Sleep,37.0
2018-01-17 13:51:00,2018-01-17,13:51:00,Sleep,187.0
2018-01-17 20:00:00,2018-01-17,20:00:00,Sleep,477.0
2018-01-18 04:31:00,2018-01-18,04:31:00,Sleep,180.0
2018-01-18 09:53:00,2018-01-18,09:53:00,Sleep,56.0
2018-01-18 13:25:00,2018-01-18,13:25:00,Sleep,192.0
2018-01-18 20:25:00,2018-01-18,20:25:00,Sleep,542.0
2018-01-19 05:55:00,2018-01-19,05:55:00,Sleep,93.0
2018-01-19 09:46:00,2018-01-19,09:46:00,Sleep,44.0
2018-01-19 13:50:00,2018-01-19,13:50:00,Sleep,60.0
2018-01-19 15:10:00,2018-01-19,15:10:00,Sleep,200.0
2018-01-19 20:20:00,2018-01-19,20:20:00,Sleep,430.0
2018-01-20 04:15:00,2018-01-20,04:15:00,Sleep,126.0
2018-01-20 07:00:00,2018-01-20,07:00:00,Sleep,116.0
2018-01-20 10:30:00,2018-01-20,10:30:00,Sleep,45.0
2018-01-20 14:34:00,2018-01-20,14:34:00,Sleep,46.0
2018-01-20 19:45:00,2018-01-20,19:45:00,Sleep,264.0
2018-01-21 00:38:00,2018-01-21,00:38:00,Sleep,183.0
2018-01-21 03:57:00,2018-01-21,03:57:00,Sleep,117.0
2018-01-21 09:28:00,2018-01-21,09:28:00,Sleep,29.0
2018-01-21 12:25:00,2018-01-21,12:25:00,Sleep,34.0
2018-01-21 14:17:00,2018-01-21,14:17:00,Sleep,88.0
2018-01-21 20:15:00,2018-01-21,20:15:00,Sleep,251.0
2018-01-22 00:58:00,2018-01-22,00:58:00,Sleep,166.0
2018-01-22 04:26:00,2018-01-22,04:26:00,Sleep,88.0
2018-01-22 08:00:00,2018-01-22,08:00:00,Sleep,40.0
2018-01-22 11:03:00,2018-01-22,11:03:00,Sleep,154.0
2018-01-22 16:31:00,2018-01-22,16:31:00,Sleep,70.0
2018-01-22 19:39:00,2018-01-22,19:39:00,Sleep,365.0
2018-01-23 02:12:00,2018-01-23,02:12:00,Sleep,147.0
2018-01-23 04:56:00,2018-01-23,04:56:00,Sleep,156.0
2018-01-23 10:40:00,2018-01-23,10:40:00,Sleep,24.0
2018-01-23 11:38:00,2018-01-23,11:38:00,Sleep,35.0
2018-01-23 15:15:00,2018-01-23,15:15:00,Sleep,60.0
2018-01-23 16:27:00,2018-01-23,16:27:00,Sleep,49.0
2018-01-23 17:24:00,2018-01-23,17:24:00,Sleep,186.0
2018-01-23 21:40:00,2018-01-23,21:40:00,Sleep,260.0
2018-01-24 02:16:00,2018-01-24,02:16:00,Sleep,79.0
2018-01-24 04:03:00,2018-01-24,04:03:00,Sleep,207.0
2018-01-24 14:54:00,2018-01-24,14:54:00,Sleep,40.0
2018-01-24 20:45:00,2018-01-24,20:45:00,Sleep,218.0
2018-01-25 00:54:00,2018-01-25,00:54:00,Sleep,310.0
2018-01-25 08:04:00,2018-01-25,08:04:00,Sleep,106.0
2018-01-25 12:15:00,2018-01-25,12:15:00,Sleep,35.0
2018-01-25 16:07:00,2018-01-25,16:07:00,Sleep,73.0
2018-01-25 20:10:00,2018-01-25,20:10:00,Sleep,604.0
2018-01-26 08:45:00,2018-01-26,08:45:00,Sleep,175.0
2018-01-26 14:30:00,2018-01-26,14:30:00,Sleep,35.0
2018-01-26 18:30:00,2018-01-26,18:30:00,Sleep,40.0
2018-01-26 20:30:00,2018-01-26,20:30:00,Sleep,294.0
2018-01-27 01:52:00,2018-01-27,01:52:00,Sleep,240.0
2018-01-27 10:20:00,2018-01-27,10:20:00,Sleep,190.0
2018-01-27 15:48:00,2018-01-27,15:48:00,Sleep,32.0
2018-01-27 19:55:00,2018-01-27,19:55:00,Sleep,505.0
2018-01-28 04:56:00,2018-01-28,04:56:00,Sleep,68.0
2018-01-28 09:48:00,2018-01-28,09:48:00,Sleep,15.0
2018-01-28 11:35:00,2018-01-28,11:35:00,Sleep,146.0
2018-01-28 20:17:00,2018-01-28,20:17:00,Sleep,405.0
2018-01-29 03:35:00,2018-01-29,03:35:00,Sleep,197.0
2018-01-29 11:43:00,2018-01-29,11:43:00,Sleep,243.0
2018-01-29 20:31:00,2018-01-29,20:31:00,Sleep,373.0
2018-01-30 03:20:00,2018-01-30,03:20:00,Sleep,158.0
2018-01-30 06:11:00,2018-01-30,06:11:00,Sleep,114.0
2018-01-30 12:28:00,2018-01-30,12:28:00,Sleep,49.0
2018-01-30 16:30:00,2018-01-30,16:30:00,Sleep,25.0
2018-01-30 19:49:00,2018-01-30,19:49:00,Sleep,347.0
2018-01-31 02:08:00,2018-01-31,02:08:00,Sleep,205.0
2018-01-31 10:00:00,2018-01-31,10:00:00,Sleep,32.0
2018-01-31 12:21:00,2018-01-31,12:21:00,Sleep,51.0
2018-01-31 14:13:00,2018-01-31,14:13:00,Sleep,211.0
2018-01-31 20:32:00,2018-01-31,20:32:00,Sleep,304.0
2018-02-01 02:04:00,2018-02-01,02:04:00,Sleep,205.0
2018-02-01 07:10:00,2018-02-01,07:10:00,Sleep,180.0
2018-02-01 14:00:00,2018-02-01,14:00:00,Sleep,147.0
2018-02-02 01:32:00,2018-02-02,01:32:00,Sleep,204.0
2018-02-02 05:17:00,2018-02-02,05:17:00,Sleep,50.0
2018-02-02 07:26:00,2018-02-02,07:26:00,Sleep,142.0
2018-02-02 13:05:00,2018-02-02,13:05:00,Sleep,44.0
2018-02-02 19:57:00,2018-02-02,19:57:00,Sleep,367.0
2018-02-03 02:24:00,2018-02-03,02:24:00,Sleep,190.0
2018-02-03 08:38:00,2018-02-03,08:38:00,Sleep,114.0
2018-02-03 11:06:00,2018-02-03,11:06:00,Sleep,114.0
2018-02-03 19:28:00,2018-02-03,19:28:00,Sleep,286.0
2018-02-04 00:39:00,2018-02-04,00:39:00,Sleep,194.0
2018-02-04 04:14:00,2018-02-04,04:14:00,Sleep,92.0
2018-02-04 07:33:00,2018-02-04,07:33:00,Sleep,65.0
2018-02-04 10:25:00,2018-02-04,10:25:00,Sleep,80.0
2018-02-04 14:55:00,2018-02-04,14:55:00,Sleep,194.0
2018-02-04 20:05:00,2018-02-04,20:05:00,Sleep,346.0
2018-02-05 02:40:00,2018-02-05,02:40:00,Sleep,200.0
2018-02-05 06:20:00,2018-02-05,06:20:00,Sleep,115.0
2018-02-05 11:26:00,2018-02-05,11:26:00,Sleep,171.0
2018-02-05 20:26:00,2018-02-05,20:26:00,Sleep,209.0
2018-02-06 00:32:00,2018-02-06,00:32:00,Sleep,176.0
2018-02-06 04:20:00,2018-02-06,04:20:00,Sleep,100.0
2018-02-06 09:00:00,2018-02-06,09:00:00,Sleep,149.0
2018-02-06 17:01:00,2018-02-06,17:01:00,Sleep,73.0
2018-02-06 20:31:00,2018-02-06,20:31:00,Sleep,434.0
2018-02-07 04:09:00,2018-02-07,04:09:00,Sleep,18.0
2018-02-07 04:45:00,2018-02-07,04:45:00,Sleep,187.0
2018-02-07 10:46:00,2018-02-07,10:46:00,Sleep,272.0
2018-02-07 19:50:00,2018-02-07,19:50:00,Sleep,183.0
2018-02-07 23:09:00,2018-02-07,23:09:00,Sleep,228.0
2018-02-08 04:07:00,2018-02-08,04:07:00,Sleep,118.0
2018-02-08 06:23:00,2018-02-08,06:23:00,Sleep,82.0
2018-02-08 11:25:00,2018-02-08,11:25:00,Sleep,38.0
2018-02-08 13:50:00,2018-02-08,13:50:00,Sleep,154.0
2018-02-08 19:53:00,2018-02-08,19:53:00,Sleep,230.0
2018-02-09 00:08:00,2018-02-09,00:08:00,Sleep,208.0
2018-02-09 04:00:00,2018-02-09,04:00:00,Sleep,82.0
2018-02-09 05:32:00,2018-02-09,05:32:00,Sleep,146.0
2018-02-09 10:20:00,2018-02-09,10:20:00,Sleep,35.0
2018-02-09 13:10:00,2018-02-09,13:10:00,Sleep,35.0
2018-02-09 15:42:00,2018-02-09,15:42:00,Sleep,44.0
2018-02-09 18:19:00,2018-02-09,18:19:00,Sleep,515.0
2018-02-10 03:20:00,2018-02-10,03:20:00,Sleep,187.0
2018-02-10 08:11:00,2018-02-10,08:11:00,Sleep,216.0
2018-02-10 19:43:00,2018-02-10,19:43:00,Sleep,330.0
2018-02-11 01:50:00,2018-02-11,01:50:00,Sleep,101.0
2018-02-11 03:53:00,2018-02-11,03:53:00,Sleep,133.0
2018-02-11 06:48:00,2018-02-11,06:48:00,Sleep,152.0
2018-02-11 10:46:00,2018-02-11,10:46:00,Sleep,84.0
2018-02-11 20:12:00,2018-02-11,20:12:00,Sleep,440.0
2018-02-12 04:09:00,2018-02-12,04:09:00,Sleep,140.0
2018-02-12 08:28:00,2018-02-12,08:28:00,Sleep,117.0
2018-02-12 13:51:00,2018-02-12,13:51:00,Sleep,38.0
2018-02-12 18:49:00,2018-02-12,18:49:00,Sleep,14.0
2018-02-12 19:20:00,2018-02-12,19:20:00,Sleep,171.0
2018-02-12 22:36:00,2018-02-12,22:36:00,Sleep,113.0
2018-02-13 01:08:00,2018-02-13,01:08:00,Sleep,141.0
2018-02-13 03:46:00,2018-02-13,03:46:00,Sleep,61.0
2018-02-13 06:23:00,2018-02-13,06:23:00,Sleep,56.0
2018-02-13 09:07:00,2018-02-13,09:07:00,Sleep,198.0
2018-02-13 15:03:00,2018-02-13,15:03:00,Sleep,32.0
2018-02-13 17:21:00,2018-02-13,17:21:00,Sleep,54.0
2018-02-13 20:11:00,2018-02-13,20:11:00,Sleep,384.0
2018-02-14 03:06:00,2018-02-14,03:06:00,Sleep,131.0
2018-02-14 05:39:00,2018-02-14,05:39:00,Sleep,119.0
2018-02-14 10:21:00,2018-02-14,10:21:00,Sleep,52.0
2018-02-14 13:46:00,2018-02-14,13:46:00,Sleep,42.0
2018-02-14 19:10:00,2018-02-14,19:10:00,Sleep,350.0
2018-02-15 01:41:00,2018-02-15,01:41:00,Sleep,232.0
2018-02-15 07:18:00,2018-02-15,07:18:00,Sleep,52.0
2018-02-15 11:20:00,2018-02-15,11:20:00,Sleep,35.0
2018-02-15 16:51:00,2018-02-15,16:51:00,Sleep,49.0
2018-02-15 20:15:00,2018-02-15,20:15:00,Sleep,365.0
2018-02-16 02:50:00,2018-02-16,02:50:00,Sleep,130.0
2018-02-16 05:21:00,2018-02-16,05:21:00,Sleep,119.0
2018-02-16 10:38:00,2018-02-16,10:38:00,Sleep,40.0
2018-02-16 11:29:00,2018-02-16,11:29:00,Sleep,40.0
2018-02-16 14:21:00,2018-02-16,14:21:00,Sleep,29.0
2018-02-16 18:38:00,2018-02-16,18:38:00,Sleep,346.0
2018-02-17 01:00:00,2018-02-17,01:00:00,Sleep,233.0
2018-02-17 05:46:00,2018-02-17,05:46:00,Sleep,98.0
2018-02-17 13:25:00,2018-02-17,13:25:00,Sleep,78.0
2018-02-17 15:40:00,2018-02-17,15:40:00,Sleep,69.0
2018-02-17 19:43:00,2018-02-17,19:43:00,Sleep,202.0
2018-02-17 23:34:00,2018-02-17,23:34:00,Sleep,232.0
2018-02-18 03:51:00,2018-02-18,03:51:00,Sleep,174.0
2018-02-18 10:09:00,2018-02-18,10:09:00,Sleep,151.0
2018-02-18 14:13:00,2018-02-18,14:13:00,Sleep,42.0
2018-02-18 18:05:00,2018-02-18,18:05:00,Sleep,29.0
2018-02-18 20:02:00,2018-02-18,20:02:00,Sleep,372.0
2018-02-19 02:46:00,2018-02-19,02:46:00,Sleep,134.0
2018-02-19 09:58:00,2018-02-19,09:58:00,Sleep,31.0
2018-02-19 11:45:00,2018-02-19,11:45:00,Sleep,55.0
2018-02-19 15:21:00,2018-02-19,15:21:00,Sleep,27.0
2018-02-19 18:52:00,2018-02-19,18:52:00,Sleep,362.0
2018-02-20 01:17:00,2018-02-20,01:17:00,Sleep,205.0
2018-02-20 05:12:00,2018-02-20,05:12:00,Sleep,77.0
2018-02-20 09:35:00,2018-02-20,09:35:00,Sleep,39.0
2018-02-20 12:19:00,2018-02-20,12:19:00,Sleep,26.0
2018-02-20 14:10:00,2018-02-20,14:10:00,Sleep,40.0
2018-02-20 15:00:00,2018-02-20,15:00:00,Sleep,30.0
2018-02-20 17:09:00,2018-02-20,17:09:00,Sleep,35.0
2018-02-20 19:25:00,2018-02-20,19:25:00,Sleep,382.0
2018-02-21 02:22:00,2018-02-21,02:22:00,Sleep,200.0
2018-02-21 06:08:00,2018-02-21,06:08:00,Sleep,30.0
2018-02-21 10:10:00,2018-02-21,10:10:00,Sleep,95.0
2018-02-21 13:52:00,2018-02-21,13:52:00,Sleep,38.0
2018-02-21 19:37:00,2018-02-21,19:37:00,Sleep,187.0
2018-02-21 23:10:00,2018-02-21,23:10:00,Sleep,201.0
2018-02-22 03:05:00,2018-02-22,03:05:00,Sleep,140.0
2018-02-22 05:48:00,2018-02-22,05:48:00,Sleep,95.0
2018-02-22 11:50:00,2018-02-22,11:50:00,Sleep,50.0
2018-02-22 13:50:00,2018-02-22,13:50:00,Sleep,30.0
2018-02-22 16:46:00,2018-02-22,16:46:00,Sleep,31.0
2018-02-22 19:20:00,2018-02-22,19:20:00,Sleep,151.0
2018-02-22 22:09:00,2018-02-22,22:09:00,Sleep,282.0
2018-02-23 03:20:00,2018-02-23,03:20:00,Sleep,166.0
2018-02-23 11:15:00,2018-02-23,11:15:00,Sleep,127.0
2018-02-23 19:47:00,2018-02-23,19:47:00,Sleep,256.0
2018-02-24 00:31:00,2018-02-24,00:31:00,Sleep,197.0
2018-02-24 04:12:00,2018-02-24,04:12:00,Sleep,127.0
2018-02-24 08:47:00,2018-02-24,08:47:00,Sleep,36.0
2018-02-24 13:35:00,2018-02-24,13:35:00,Sleep,107.0
2018-02-24 20:45:00,2018-02-24,20:45:00,Sleep,388.0
2018-02-25 03:41:00,2018-02-25,03:41:00,Sleep,242.0
2018-02-25 10:50:00,2018-02-25,10:50:00,Sleep,89.0
2018-02-25 15:10:00,2018-02-25,15:10:00,Sleep,35.0
2018-02-25 19:32:00,2018-02-25,19:32:00,Sleep,490.0
2018-02-26 04:13:00,2018-02-26,04:13:00,Sleep,212.0
2018-02-26 11:07:00,2018-02-26,11:07:00,Sleep,22.0
2018-02-26 14:30:00,2018-02-26,14:30:00,Sleep,34.0
2018-02-26 18:51:00,2018-02-26,18:51:00,Sleep,50.0
2018-02-26 19:54:00,2018-02-26,19:54:00,Sleep,271.0
2018-02-27 00:57:00,2018-02-27,00:57:00,Sleep,128.0
2018-02-27 03:14:00,2018-02-27,03:14:00,Sleep,145.0
2018-02-27 07:28:00,2018-02-27,07:28:00,Sleep,117.0
2018-02-27 11:30:00,2018-02-27,11:30:00,Sleep,133.0
2018-02-27 18:16:00,2018-02-27,18:16:00,Sleep,227.0
2018-02-27 22:33:00,2018-02-27,22:33:00,Sleep,113.0
2018-02-28 01:10:00,2018-02-28,01:10:00,Sleep,105.0
2018-02-28 03:21:00,2018-02-28,03:21:00,Sleep,73.0
2018-02-28 05:23:00,2018-02-28,05:23:00,Sleep,192.0
2018-02-28 10:59:00,2018-02-28,10:59:00,Sleep,21.0
2018-02-28 13:51:00,2018-02-28,13:51:00,Sleep,98.0
2018-02-28 18:43:00,2018-02-28,18:43:00,Sleep,224.0
2018-02-28 22:43:00,2018-02-28,22:43:00,Sleep,146.0
2018-03-01 01:40:00,2018-03-01,01:40:00,Sleep,82.0
2018-03-01 03:21:00,2018-03-01,03:21:00,Sleep,184.0
2018-03-01 11:33:00,2018-03-01,11:33:00,Sleep,27.0
2018-03-01 14:03:00,2018-03-01,14:03:00,Sleep,117.0
