Date and Time,Date,Time,Activity,Duration,Radial,Minutes
2017-11-18 08:00:00,2017-11-18,08:00:00,Sleep,52.0,61,480
2017-11-18 10:00:00,2017-11-18,10:00:00,Sleep,60.0,61,600
2017-11-18 11:50:00,2017-11-18,11:50:00,Sleep,44.0,61,710
2017-11-18 14:00:00,2017-11-18,14:00:00,Sleep,35.0,61,840
2017-11-18 15:45:00,2017-11-18,15:45:00,Sleep,90.0,61,945
2017-11-18 21:00:00,2017-11-18,21:00:00,Sleep,273.0,61,1260
2017-11-19 02:15:00,2017-11-19,02:15:00,Sleep,152.0,62,135
2017-11-19 05:55:00,2017-11-19,05:55:00,Sleep,154.0,62,355
2017-11-19 10:21:00,2017-11-19,10:21:00,Sleep,67.0,62,621
2017-11-19 13:50:00,2017-11-19,13:50:00,Sleep,166.0,62,830
2017-11-19 20:20:00,2017-11-19,20:20:00,Sleep,365.0,62,1220
2017-11-20 03:10:00,2017-11-20,03:10:00,Sleep,95.0,63,190
2017-11-20 09:30:00,2017-11-20,09:30:00,Sleep,74.0,63,570
2017-11-20 15:00:00,2017-11-20,15:00:00,Sleep,452.0,63,900
2017-11-20 23:15:00,2017-11-20,23:15:00,Sleep,243.0,63,1395
2017-11-21 04:00:00,2017-11-21,04:00:00,Sleep,70.0,64,240
2017-11-21 05:20:00,2017-11-21,05:20:00,Sleep,85.0,64,320
2017-11-21 08:00:00,2017-11-21,08:00:00,Sleep,69.0,64,480
2017-11-21 10:55:00,2017-11-21,10:55:00,Sleep,68.0,64,655
2017-11-21 13:30:00,2017-11-21,13:30:00,Sleep,50.0,64,810
2017-11-21 15:48:00,2017-11-21,15:48:00,Sleep,419.0,64,948
2017-11-21 23:48:00,2017-11-21,23:48:00,Sleep,237.0,64,1428
2017-11-22 04:20:00,2017-11-22,04:20:00,Sleep,63.0,65,260
2017-11-22 07:15:00,2017-11-22,07:15:00,Sleep,67.0,65,435
2017-11-22 10:10:00,2017-11-22,10:10:00,Sleep,50.0,65,610
2017-11-22 15:10:00,2017-11-22,15:10:00,Sleep,50.0,65,910
2017-11-22 20:40:00,2017-11-22,20:40:00,Sleep,463.0,65,1240
2017-11-23 05:50:00,2017-11-23,05:50:00,Sleep,32.0,66,350
2017-11-23 07:28:00,2017-11-23,07:28:00,Sleep,130.0,66,448
2017-11-23 10:58:00,2017-11-23,10:58:00,Sleep,73.0,66,658
2017-11-23 14:35:00,2017-11-23,14:35:00,Sleep,27.0,66,875
2017-11-23 16:20:00,2017-11-23,16:20:00,Sleep,307.0,66,980
2017-11-23 22:01:00,2017-11-23,22:01:00,Sleep,198.0,66,1321
2017-11-24 02:05:00,2017-11-24,02:05:00,Sleep,152.0,67,125
2017-11-24 05:50:00,2017-11-24,05:50:00,Sleep,46.0,67,350
2017-11-24 08:02:00,2017-11-24,08:02:00,Sleep,35.0,67,482
2017-11-24 09:45:00,2017-11-24,09:45:00,Sleep,75.0,67,585
2017-11-24 12:05:00,2017-11-24,12:05:00,Sleep,35.0,67,725
2017-11-24 13:27:00,2017-11-24,13:27:00,Sleep,48.0,67,807
2017-11-24 14:58:00,2017-11-24,14:58:00,Sleep,32.0,67,898
2017-11-24 17:20:00,2017-11-24,17:20:00,Sleep,629.0,67,1040
2017-11-25 04:35:00,2017-11-25,04:35:00,Sleep,180.0,68,275
2017-11-25 09:00:00,2017-11-25,09:00:00,Sleep,30.0,68,540
2017-11-25 10:55:00,2017-11-25,10:55:00,Sleep,29.0,68,655
2017-11-25 11:53:00,2017-11-25,11:53:00,Sleep,171.0,68,713
2017-11-25 15:45:00,2017-11-25,15:45:00,Sleep,211.0,68,945
2017-11-25 21:50:00,2017-11-25,21:50:00,Sleep,319.0,68,1310
2017-11-26 03:49:00,2017-11-26,03:49:00,Sleep,75.0,69,229
2017-11-26 08:00:00,2017-11-26,08:00:00,Sleep,65.0,69,480
2017-11-26 12:00:00,2017-11-26,12:00:00,Sleep,60.0,69,720
2017-11-26 14:18:00,2017-11-26,14:18:00,Sleep,54.0,69,858
2017-11-26 18:30:00,2017-11-26,18:30:00,Sleep,35.0,69,1110
2017-11-26 20:58:00,2017-11-26,20:58:00,Sleep,322.0,69,1258
2017-11-27 02:56:00,2017-11-27,02:56:00,Sleep,142.0,70,176
2017-11-27 06:00:00,2017-11-27,06:00:00,Sleep,42.0,70,360
2017-11-27 08:40:00,2017-11-27,08:40:00,Sleep,44.0,70,520
2017-11-27 11:10:00,2017-11-27,11:10:00,Sleep,27.0,70,670
2017-11-27 11:45:00,2017-11-27,11:45:00,Sleep,51.0,70,705
2017-11-27 15:00:00,2017-11-27,15:00:00,Sleep,40.0,70,900
2017-11-27 16:10:00,2017-11-27,16:10:00,Sleep,160.0,70,970
2017-11-27 19:50:00,2017-11-27,19:50:00,Sleep,341.0,70,1190
2017-11-28 02:07:00,2017-11-28,02:07:00,Sleep,100.0,71,127
2017-11-28 04:26:00,2017-11-28,04:26:00,Sleep,62.0,71,266
2017-11-28 09:07:00,2017-11-28,09:07:00,Sleep,69.0,71,547
2017-11-28 11:30:00,2017-11-28,11:30:00,Sleep,43.0,71,690
2017-11-28 13:35:00,2017-11-28,13:35:00,Sleep,54.0,71,815
2017-11-28 15:50:00,2017-11-28,15:50:00,Sleep,25.0,71,950
2017-11-28 18:05:00,2017-11-28,18:05:00,Sleep,352.0,71,1085
2017-11-29 00:35:00,2017-11-29,00:35:00,Sleep,166.0,72,35
2017-11-29 03:52:00,2017-11-29,03:52:00,Sleep,69.0,72,232
2017-11-29 06:48:00,2017-11-29,06:48:00,Sleep,137.0,72,408
2017-11-29 11:19:00,2017-11-29,11:19:00,Sleep,42.0,72,679
2017-11-29 14:05:00,2017-11-29,14:05:00,Sleep,135.0,72,845
2017-11-29 19:20:00,2017-11-29,19:20:00,Sleep,41.0,72,1160
2017-11-29 21:04:00,2017-11-29,21:04:00,Sleep,325.0,72,1264
2017-11-30 03:00:00,2017-11-30,03:00:00,Sleep,188.0,73,180
2017-11-30 08:40:00,2017-11-30,08:40:00,Sleep,71.0,73,520
2017-11-30 11:21:00,2017-11-30,11:21:00,Sleep,82.0,73,681
2017-11-30 16:00:00,2017-11-30,16:00:00,Sleep,689.0,73,960
2017-12-01 11:45:00,2017-12-01,11:45:00,Sleep,53.0,74,705
2017-12-01 13:40:00,2017-12-01,13:40:00,Sleep,80.0,74,820
2017-12-01 16:45:00,2017-12-01,16:45:00,Sleep,59.0,74,1005
2017-12-01 18:45:00,2017-12-01,18:45:00,Sleep,498.0,74,1125
2017-12-02 03:55:00,2017-12-02,03:55:00,Sleep,86.0,75,235
2017-12-02 06:12:00,2017-12-02,06:12:00,Sleep,150.0,75,372
2017-12-02 10:23:00,2017-12-02,10:23:00,Sleep,66.0,75,623
2017-12-02 13:59:00,2017-12-02,13:59:00,Sleep,73.0,75,839
2017-12-02 15:57:00,2017-12-02,15:57:00,Sleep,21.0,75,957
2017-12-02 20:34:00,2017-12-02,20:34:00,Sleep,448.0,75,1234
2017-12-03 04:45:00,2017-12-03,04:45:00,Sleep,60.0,76,285
2017-12-03 06:05:00,2017-12-03,06:05:00,Sleep,102.0,76,365
2017-12-03 11:05:00,2017-12-03,11:05:00,Sleep,207.0,76,665
2017-12-03 19:00:00,2017-12-03,19:00:00,Sleep,376.0,76,1140
2017-12-04 01:52:00,2017-12-04,01:52:00,Sleep,206.0,77,112
2017-12-04 06:23:00,2017-12-04,06:23:00,Sleep,75.0,77,383
2017-12-04 09:47:00,2017-12-04,09:47:00,Sleep,58.0,77,587
2017-12-04 12:50:00,2017-12-04,12:50:00,Sleep,38.0,77,770
2017-12-04 15:45:00,2017-12-04,15:45:00,Sleep,57.0,77,945
2017-12-04 19:35:00,2017-12-04,19:35:00,Sleep,385.0,77,1175
2017-12-05 02:43:00,2017-12-05,02:43:00,Sleep,143.0,78,163
2017-12-05 05:45:00,2017-12-05,05:45:00,Sleep,62.0,78,345
2017-12-05 09:21:00,2017-12-05,09:21:00,Sleep,59.0,78,561
2017-12-05 12:00:00,2017-12-05,12:00:00,Sleep,59.0,78,720
2017-12-05 16:38:00,2017-12-05,16:38:00,Sleep,37.0,78,998
2017-12-05 20:25:00,2017-12-05,20:25:00,Sleep,510.0,78,1225
2017-12-06 05:15:00,2017-12-06,05:15:00,Sleep,100.0,79,315
2017-12-06 09:30:00,2017-12-06,09:30:00,Sleep,30.0,79,570
2017-12-06 12:42:00,2017-12-06,12:42:00,Sleep,38.0,79,762
2017-12-06 15:21:00,2017-12-06,15:21:00,Sleep,59.0,79,921
2017-12-06 18:45:00,2017-12-06,18:45:00,Sleep,481.0,79,1125
2017-12-07 03:38:00,2017-12-07,03:38:00,Sleep,80.0,80,218
2017-12-07 05:05:00,2017-12-07,05:05:00,Sleep,94.0,80,305
2017-12-07 08:40:00,2017-12-07,08:40:00,Sleep,121.0,80,520
2017-12-07 11:40:00,2017-12-07,11:40:00,Sleep,34.0,80,700
2017-12-07 18:20:00,2017-12-07,18:20:00,Sleep,550.0,80,1100
2017-12-08 04:05:00,2017-12-08,04:05:00,Sleep,116.0,81,245
2017-12-08 08:10:00,2017-12-08,08:10:00,Sleep,55.0,81,490
2017-12-08 11:17:00,2017-12-08,11:17:00,Sleep,35.0,81,677
2017-12-08 13:35:00,2017-12-08,13:35:00,Sleep,68.0,81,815
2017-12-08 16:23:00,2017-12-08,16:23:00,Sleep,21.0,81,983
2017-12-08 18:10:00,2017-12-08,18:10:00,Sleep,170.0,81,1090
2017-12-08 21:38:00,2017-12-08,21:38:00,Sleep,230.0,81,1298
2017-12-09 02:03:00,2017-12-09,02:03:00,Sleep,150.0,82,123
2017-12-09 05:00:00,2017-12-09,05:00:00,Sleep,44.0,82,300
2017-12-09 07:44:00,2017-12-09,07:44:00,Sleep,45.0,82,464
2017-12-09 10:20:00,2017-12-09,10:20:00,Sleep,62.0,82,620
2017-12-09 14:27:00,2017-12-09,14:27:00,Sleep,48.0,82,867
2017-12-09 18:40:00,2017-12-09,18:40:00,Sleep,536.0,82,1120
2017-12-10 04:06:00,2017-12-10,04:06:00,Sleep,65.0,83,246
2017-12-10 05:19:00,2017-12-10,05:19:00,Sleep,122.0,83,319
2017-12-10 09:35:00,2017-12-10,09:35:00,Sleep,32.0,83,575
2017-12-10 10:16:00,2017-12-10,10:16:00,Sleep,28.0,83,616
2017-12-10 12:00:00,2017-12-10,12:00:00,Sleep,135.0,83,720
2017-12-10 20:08:00,2017-12-10,20:08:00,Sleep,399.0,83,1208
2017-12-11 03:21:00,2017-12-11,03:21:00,Sleep,90.0,84,201
2017-12-11 05:05:00,2017-12-11,05:05:00,Sleep,81.0,84,305
2017-12-11 09:09:00,2017-12-11,09:09:00,Sleep,142.0,84,549
2017-12-11 14:35:00,2017-12-11,14:35:00,Sleep,33.0,84,875
2017-12-11 15:45:00,2017-12-11,15:45:00,Sleep,61.0,84,945
2017-12-11 20:30:00,2017-12-11,20:30:00,Sleep,467.0,84,1230
2017-12-12 05:02:00,2017-12-12,05:02:00,Sleep,168.0,85,302
2017-12-12 10:00:00,2017-12-12,10:00:00,Sleep,58.0,85,600
2017-12-12 12:20:00,2017-12-12,12:20:00,Sleep,24.0,85,740
2017-12-12 14:38:00,2017-12-12,14:38:00,Sleep,34.0,85,878
2017-12-12 22:05:00,2017-12-12,22:05:00,Sleep,412.0,85,1325
2017-12-13 05:41:00,2017-12-13,05:41:00,Sleep,108.0,86,341
2017-12-13 09:15:00,2017-12-13,09:15:00,Sleep,35.0,86,555
2017-12-13 10:55:00,2017-12-13,10:55:00,Sleep,159.0,86,655
2017-12-13 14:17:00,2017-12-13,14:17:00,Sleep,184.0,86,857
2017-12-13 20:05:00,2017-12-13,20:05:00,Sleep,586.0,86,1205
2017-12-14 08:04:00,2017-12-14,08:04:00,Sleep,51.0,87,484
2017-12-14 10:59:00,2017-12-14,10:59:00,Sleep,181.0,87,659
2017-12-14 16:15:00,2017-12-14,16:15:00,Sleep,730.0,87,975
2017-12-15 06:54:00,2017-12-15,06:54:00,Sleep,55.0,88,414
2017-12-15 09:28:00,2017-12-15,09:28:00,Sleep,61.0,88,568
2017-12-15 12:57:00,2017-12-15,12:57:00,Sleep,219.0,88,777
2017-12-15 20:46:00,2017-12-15,20:46:00,Sleep,400.0,88,1246
2017-12-16 04:05:00,2017-12-16,04:05:00,Sleep,75.0,89,245
2017-12-16 08:07:00,2017-12-16,08:07:00,Sleep,22.0,89,487
2017-12-16 09:25:00,2017-12-16,09:25:00,Sleep,63.0,89,565
2017-12-16 11:45:00,2017-12-16,11:45:00,Sleep,57.0,89,705
2017-12-16 16:05:00,2017-12-16,16:05:00,Sleep,25.0,89,965
2017-12-16 18:42:00,2017-12-16,18:42:00,Sleep,597.0,89,1122
2017-12-17 05:28:00,2017-12-17,05:28:00,Sleep,171.0,90,328
2017-12-17 11:26:00,2017-12-17,11:26:00,Sleep,29.0,90,686
2017-12-17 13:05:00,2017-12-17,13:05:00,Sleep,168.0,90,785
2017-12-17 19:00:00,2017-12-17,19:00:00,Sleep,580.0,90,1140
2017-12-18 07:21:00,2017-12-18,07:21:00,Sleep,33.0,91,441
2017-12-18 09:31:00,2017-12-18,09:31:00,Sleep,115.0,91,571
2017-12-18 14:55:00,2017-12-18,14:55:00,Sleep,134.0,91,895
2017-12-18 21:00:00,2017-12-18,21:00:00,Sleep,450.0,91,1260
2017-12-19 05:30:00,2017-12-19,05:30:00,Sleep,60.0,92,330
2017-12-19 11:08:00,2017-12-19,11:08:00,Sleep,158.0,92,668
2017-12-19 15:40:00,2017-12-19,15:40:00,Sleep,27.0,92,940
2017-12-19 20:30:00,2017-12-19,20:30:00,Sleep,486.0,92,1230
2017-12-20 05:49:00,2017-12-20,05:49:00,Sleep,125.0,93,349
2017-12-20 10:02:00,2017-12-20,10:02:00,Sleep,124.0,93,602
2017-12-20 18:22:00,2017-12-20,18:22:00,Sleep,622.0,93,1102
2017-12-21 07:20:00,2017-12-21,07:20:00,Sleep,45.0,94,440
2017-12-21 09:35:00,2017-12-21,09:35:00,Sleep,40.0,94,575
2017-12-21 12:30:00,2017-12-21,12:30:00,Sleep,90.0,94,750
2017-12-21 16:00:00,2017-12-21,16:00:00,Sleep,35.0,94,960
2017-12-21 21:40:00,2017-12-21,21:40:00,Sleep,386.0,94,1300
2017-12-22 04:39:00,2017-12-22,04:39:00,Sleep,137.0,95,279
2017-12-22 09:55:00,2017-12-22,09:55:00,Sleep,30.0,95,595
2017-12-22 13:55:00,2017-12-22,13:55:00,Sleep,47.0,95,835
2017-12-22 14:55:00,2017-12-22,14:55:00,Sleep,138.0,95,895
2017-12-22 20:04:00,2017-12-22,20:04:00,Sleep,483.0,95,1204
2017-12-23 04:34:00,2017-12-23,04:34:00,Sleep,184.0,96,274
2017-12-23 10:10:00,2017-12-23,10:10:00,Sleep,55.0,96,610
2017-12-23 14:06:00,2017-12-23,14:06:00,Sleep,43.0,96,846
2017-12-23 20:20:00,2017-12-23,20:20:00,Sleep,525.0,96,1220
2017-12-24 06:07:00,2017-12-24,06:07:00,Sleep,21.0,97,367
2017-12-24 06:35:00,2017-12-24,06:35:00,Sleep,65.0,97,395
2017-12-24 08:40:00,2017-12-24,08:40:00,Sleep,211.0,97,520
2017-12-24 17:00:00,2017-12-24,17:00:00,Sleep,54.0,97,1020
2017-12-24 20:10:00,2017-12-24,20:10:00,Sleep,525.0,97,1210
2017-12-25 05:50:00,2017-12-25,05:50:00,Sleep,85.0,98,350
2017-12-25 09:15:00,2017-12-25,09:15:00,Sleep,104.0,98,555
2017-12-25 14:30:00,2017-12-25,14:30:00,Sleep,30.0,98,870
2017-12-25 20:45:00,2017-12-25,20:45:00,Sleep,398.0,98,1245
2017-12-26 03:53:00,2017-12-26,03:53:00,Sleep,76.0,99,233
2017-12-26 05:43:00,2017-12-26,05:43:00,Sleep,137.0,99,343
2017-12-26 09:49:00,2017-12-26,09:49:00,Sleep,30.0,99,589
2017-12-26 12:18:00,2017-12-26,12:18:00,Sleep,32.0,99,738
2017-12-26 14:10:00,2017-12-26,14:10:00,Sleep,44.0,99,850
2017-12-26 18:50:00,2017-12-26,18:50:00,Sleep,526.0,99,1130
2017-12-27 04:13:00,2017-12-27,04:13:00,Sleep,124.0,100,253
2017-12-27 08:30:00,2017-12-27,08:30:00,Sleep,34.0,100,510
2017-12-27 11:13:00,2017-12-27,11:13:00,Sleep,44.0,100,673
2017-12-27 14:45:00,2017-12-27,14:45:00,Sleep,30.0,100,885
2017-12-27 19:10:00,2017-12-27,19:10:00,Sleep,404.0,100,1150
2017-12-28 01:55:00,2017-12-28,01:55:00,Sleep,402.0,101,115
2017-12-28 02:27:00,2017-12-28,02:27:00,Sleep,195.0,101,147
2017-12-28 07:00:00,2017-12-28,07:00:00,Sleep,60.0,101,420
2017-12-28 10:00:00,2017-12-28,10:00:00,Sleep,60.0,101,600
2017-12-28 13:48:00,2017-12-28,13:48:00,Sleep,21.0,101,828
2017-12-28 20:28:00,2017-12-28,20:28:00,Sleep,364.0,101,1228
2017-12-29 03:11:00,2017-12-29,03:11:00,Sleep,152.0,102,191
2017-12-29 06:10:00,2017-12-29,06:10:00,Sleep,125.0,102,370
2017-12-29 10:15:00,2017-12-29,10:15:00,Sleep,74.0,102,615
2017-12-29 14:05:00,2017-12-29,14:05:00,Sleep,160.0,102,845
2017-12-29 20:17:00,2017-12-29,20:17:00,Sleep,398.0,102,1217
2017-12-30 03:36:00,2017-12-30,03:36:00,Sleep,121.0,103,216
2017-12-30 06:22:00,2017-12-30,06:22:00,Sleep,117.0,103,382
2017-12-30 09:09:00,2017-12-30,09:09:00,Sleep,101.0,103,549
2017-12-30 13:35:00,2017-12-30,13:35:00,Sleep,37.0,103,815
2017-12-30 16:00:00,2017-12-30,16:00:00,Sleep,58.0,103,960
2017-12-30 20:20:00,2017-12-30,20:20:00,Sleep,412.0,103,1220
2017-12-31 03:46:00,2017-12-31,03:46:00,Sleep,134.0,104,226
2017-12-31 06:11:00,2017-12-31,06:11:00,Sleep,54.0,104,371
2017-12-31 09:18:00,2017-12-31,09:18:00,Sleep,53.0,104,558
2017-12-31 12:40:00,2017-12-31,12:40:00,Sleep,45.0,104,760
2017-12-31 16:24:00,2017-12-31,16:24:00,Sleep,16.0,104,984
2017-12-31 19:35:00,2017-12-31,19:35:00,Sleep,434.0,104,1175
2018-01-01 03:26:00,2018-01-01,03:26:00,Sleep,177.0,105,206
2018-01-01 06:44:00,2018-01-01,06:44:00,Sleep,55.0,105,404
2018-01-01 09:55:00,2018-01-01,09:55:00,Sleep,64.0,105,595
2018-01-01 13:31:00,2018-01-01,13:31:00,Sleep,183.0,105,811
2018-01-01 19:48:00,2018-01-01,19:48:00,Sleep,266.0,105,1188
2018-01-02 00:45:00,2018-01-02,00:45:00,Sleep,198.0,106,45
2018-01-02 04:30:00,2018-01-02,04:30:00,Sleep,118.0,106,270
2018-01-02 08:10:00,2018-01-02,08:10:00,Sleep,55.0,106,490
2018-01-02 11:50:00,2018-01-02,11:50:00,Sleep,40.0,106,710
2018-01-02 14:30:00,2018-01-02,14:30:00,Sleep,55.0,106,870
2018-01-02 17:00:00,2018-01-02,17:00:00,Sleep,30.0,106,1020
2018-01-02 20:50:00,2018-01-02,20:50:00,Sleep,243.0,106,1250
2018-01-03 01:20:00,2018-01-03,01:20:00,Sleep,176.0,107,80
2018-01-03 04:45:00,2018-01-03,04:45:00,Sleep,122.0,107,285
2018-01-03 14:23:00,2018-01-03,14:23:00,Sleep,145.0,107,863
2018-01-03 19:50:00,2018-01-03,19:50:00,Sleep,414.0,107,1190
2018-01-04 03:11:00,2018-01-04,03:11:00,Sleep,185.0,108,191
2018-01-04 08:10:00,2018-01-04,08:10:00,Sleep,60.0,108,490
2018-01-04 12:45:00,2018-01-04,12:45:00,Sleep,115.0,108,765
2018-01-04 17:05:00,2018-01-04,17:05:00,Sleep,35.0,108,1025
2018-01-04 20:10:00,2018-01-04,20:10:00,Sleep,345.0,108,1210
2018-01-05 02:23:00,2018-01-05,02:23:00,Sleep,193.0,109,143
2018-01-05 06:25:00,2018-01-05,06:25:00,Sleep,133.0,109,385
2018-01-05 11:13:00,2018-01-05,11:13:00,Sleep,35.0,109,673
2018-01-05 14:10:00,2018-01-05,14:10:00,Sleep,175.0,109,850
2018-01-05 19:45:00,2018-01-05,19:45:00,Sleep,637.0,109,1185
2018-01-06 08:45:00,2018-01-06,08:45:00,Sleep,85.0,110,525
2018-01-06 11:20:00,2018-01-06,11:20:00,Sleep,152.0,110,680
2018-01-06 17:50:00,2018-01-06,17:50:00,Sleep,284.0,110,1070
2018-01-06 23:00:00,2018-01-06,23:00:00,Sleep,273.0,110,1380
2018-01-07 04:06:00,2018-01-07,04:06:00,Sleep,170.0,111,246
2018-01-07 09:47:00,2018-01-07,09:47:00,Sleep,52.0,111,587
2018-01-07 13:00:00,2018-01-07,13:00:00,Sleep,35.0,111,780
2018-01-07 16:14:00,2018-01-07,16:14:00,Sleep,59.0,111,974
2018-01-07 19:28:00,2018-01-07,19:28:00,Sleep,416.0,111,1168
2018-01-08 03:00:00,2018-01-08,03:00:00,Sleep,178.0,112,180
2018-01-08 08:03:00,2018-01-08,08:03:00,Sleep,37.0,112,483
2018-01-08 10:55:00,2018-01-08,10:55:00,Sleep,35.0,112,655
2018-01-08 12:20:00,2018-01-08,12:20:00,Sleep,49.0,112,740
2018-01-08 15:45:00,2018-01-08,15:45:00,Sleep,325.0,112,945
2018-01-08 21:43:00,2018-01-08,21:43:00,Sleep,251.0,112,1303
2018-01-09 02:22:00,2018-01-09,02:22:00,Sleep,128.0,113,142
2018-01-09 05:05:00,2018-01-09,05:05:00,Sleep,73.0,113,305
2018-01-09 08:26:00,2018-01-09,08:26:00,Sleep,58.0,113,506
2018-01-09 12:00:00,2018-01-09,12:00:00,Sleep,97.0,113,720
2018-01-09 19:58:00,2018-01-09,19:58:00,Sleep,341.0,113,1198
2018-01-10 02:13:00,2018-01-10,02:13:00,Sleep,193.0,114,133
2018-01-10 11:25:00,2018-01-10,11:25:00,Sleep,55.0,114,685
2018-01-10 14:50:00,2018-01-10,14:50:00,Sleep,29.0,114,890
2018-01-10 18:43:00,2018-01-10,18:43:00,Sleep,53.0,114,1123
2018-01-10 20:15:00,2018-01-10,20:15:00,Sleep,391.0,114,1215
2018-01-11 03:14:00,2018-01-11,03:14:00,Sleep,73.0,115,194
2018-01-11 07:21:00,2018-01-11,07:21:00,Sleep,68.0,115,441
2018-01-11 11:23:00,2018-01-11,11:23:00,Sleep,46.0,115,683
2018-01-11 13:30:00,2018-01-11,13:30:00,Sleep,193.0,115,810
2018-01-11 19:50:00,2018-01-11,19:50:00,Sleep,359.0,115,1190
2018-01-12 02:25:00,2018-01-12,02:25:00,Sleep,190.0,116,145
2018-01-12 05:50:00,2018-01-12,05:50:00,Sleep,60.0,116,350
2018-01-12 08:25:00,2018-01-12,08:25:00,Sleep,47.0,116,505
2018-01-12 11:50:00,2018-01-12,11:50:00,Sleep,27.0,116,710
2018-01-12 13:30:00,2018-01-12,13:30:00,Sleep,19.0,116,810
2018-01-12 16:24:00,2018-01-12,16:24:00,Sleep,45.0,116,984
2018-01-12 19:43:00,2018-01-12,19:43:00,Sleep,262.0,116,1183
2018-01-13 00:30:00,2018-01-13,00:30:00,Sleep,202.0,117,30
2018-01-13 04:18:00,2018-01-13,04:18:00,Sleep,128.0,117,258
2018-01-13 10:00:00,2018-01-13,10:00:00,Sleep,35.0,117,600
2018-01-13 11:55:00,2018-01-13,11:55:00,Sleep,62.0,117,715
2018-01-13 15:00:00,2018-01-13,15:00:00,Sleep,108.0,117,900
2018-01-13 19:50:00,2018-01-13,19:50:00,Sleep,288.0,117,1190
2018-01-14 01:05:00,2018-01-14,01:05:00,Sleep,187.0,118,65
2018-01-14 04:43:00,2018-01-14,04:43:00,Sleep,70.0,118,283
2018-01-14 08:15:00,2018-01-14,08:15:00,Sleep,109.0,118,495
2018-01-14 12:53:00,2018-01-14,12:53:00,Sleep,37.0,118,773
2018-01-14 14:08:00,2018-01-14,14:08:00,Sleep,52.0,118,848
2018-01-14 19:42:00,2018-01-14,19:42:00,Sleep,318.0,118,1182
2018-01-15 01:22:00,2018-01-15,01:22:00,Sleep,155.0,119,82
2018-01-15 04:12:00,2018-01-15,04:12:00,Sleep,63.0,119,252
2018-01-15 05:35:00,2018-01-15,05:35:00,Sleep,155.0,119,335
2018-01-15 10:52:00,2018-01-15,10:52:00,Sleep,110.0,119,652
2018-01-15 15:58:00,2018-01-15,15:58:00,Sleep,207.0,119,958
2018-01-15 20:00:00,2018-01-15,20:00:00,Sleep,265.0,119,1200
2018-01-16 01:02:00,2018-01-16,01:02:00,Sleep,198.0,120,62
2018-01-16 05:02:00,2018-01-16,05:02:00,Sleep,75.0,120,302
2018-01-16 09:30:00,2018-01-16,09:30:00,Sleep,30.0,120,570
2018-01-16 11:30:00,2018-01-16,11:30:00,Sleep,45.0,120,690
2018-01-16 13:45:00,2018-01-16,13:45:00,Sleep,44.0,120,825
2018-01-16 16:20:00,2018-01-16,16:20:00,Sleep,35.0,120,980
2018-01-16 20:07:00,2018-01-16,20:07:00,Sleep,360.0,120,1207
2018-01-17 02:55:00,2018-01-17,02:55:00,Sleep,181.0,121,175
2018-01-17 09:14:00,2018-01-17,09:14:00,Sleep,37.0,121,554
2018-01-17 13:51:00,2018-01-17,13:51:00,Sleep,187.0,121,831
2018-01-17 20:00:00,2018-01-17,20:00:00,Sleep,477.0,121,1200
2018-01-18 04:31:00,2018-01-18,04:31:00,Sleep,180.0,122,271
2018-01-18 09:53:00,2018-01-18,09:53:00,Sleep,56.0,122,593
2018-01-18 13:25:00,2018-01-18,13:25:00,Sleep,192.0,122,805
2018-01-18 20:25:00,2018-01-18,20:25:00,Sleep,542.0,122,1225
2018-01-19 05:55:00,2018-01-19,05:55:00,Sleep,93.0,123,355
2018-01-19 09:46:00,2018-01-19,09:46:00,Sleep,44.0,123,586
2018-01-19 13:50:00,2018-01-19,13:50:00,Sleep,60.0,123,830
2018-01-19 15:10:00,2018-01-19,15:10:00,Sleep,200.0,123,910
2018-01-19 20:20:00,2018-01-19,20:20:00,Sleep,430.0,123,1220
2018-01-20 04:15:00,2018-01-20,04:15:00,Sleep,126.0,124,255
2018-01-20 07:00:00,2018-01-20,07:00:00,Sleep,116.0,124,420
2018-01-20 10:30:00,2018-01-20,10:30:00,Sleep,45.0,124,630
2018-01-20 14:34:00,2018-01-20,14:34:00,Sleep,46.0,124,874
2018-01-20 19:45:00,2018-01-20,19:45:00,Sleep,264.0,124,1185
2018-01-21 00:38:00,2018-01-21,00:38:00,Sleep,183.0,125,38
2018-01-21 03:57:00,2018-01-21,03:57:00,Sleep,117.0,125,237
2018-01-21 09:28:00,2018-01-21,09:28:00,Sleep,29.0,125,568
2018-01-21 12:25:00,2018-01-21,12:25:00,Sleep,34.0,125,745
2018-01-21 14:17:00,2018-01-21,14:17:00,Sleep,88.0,125,857
2018-01-21 20:15:00,2018-01-21,20:15:00,Sleep,251.0,125,1215
2018-01-22 00:58:00,2018-01-22,00:58:00,Sleep,166.0,126,58
2018-01-22 04:26:00,2018-01-22,04:26:00,Sleep,88.0,126,266
2018-01-22 08:00:00,2018-01-22,08:00:00,Sleep,40.0,126,480
2018-01-22 11:03:00,2018-01-22,11:03:00,Sleep,154.0,126,663
2018-01-22 16:31:00,2018-01-22,16:31:00,Sleep,70.0,126,991
2018-01-22 19:39:00,2018-01-22,19:39:00,Sleep,365.0,126,1179
2018-01-23 02:12:00,2018-01-23,02:12:00,Sleep,147.0,127,132
2018-01-23 04:56:00,2018-01-23,04:56:00,Sleep,156.0,127,296
2018-01-23 10:40:00,2018-01-23,10:40:00,Sleep,24.0,127,640
