Date and Time,Date,Time,Activity,Duration,Radial,Minutes
2015-04-15 12:56:00,2015-04-15,12:56:00,Sleep,58.0,90,776
2015-04-15 16:01:00,2015-04-15,16:01:00,Sleep,113.0,90,961
2015-04-15 22:05:00,2015-04-15,22:05:00,Sleep,556.0,90,1325
2015-04-16 09:45:00,2015-04-16,09:45:00,Sleep,35.0,91,585
2015-04-16 11:58:00,2015-04-16,11:58:00,Sleep,31.0,91,718
2015-04-16 14:50:00,2015-04-16,14:50:00,Sleep,55.0,91,890
2015-04-16 17:09:00,2015-04-16,17:09:00,Sleep,170.0,91,1029
2015-04-16 20:31:00,2015-04-16,20:31:00,Sleep,406.0,91,1231
2015-04-17 03:41:00,2015-04-17,03:41:00,Sleep,81.0,92,221
2015-04-17 05:14:00,2015-04-17,05:14:00,Sleep,66.0,92,314
2015-04-17 09:15:00,2015-04-17,09:15:00,Sleep,160.0,92,555
2015-04-17 14:44:00,2015-04-17,14:44:00,Sleep,50.0,92,884
2015-04-17 17:18:00,2015-04-17,17:18:00,Sleep,33.0,92,1038
2015-04-17 20:20:00,2015-04-17,20:20:00,Sleep,666.0,92,1220
2015-04-19 00:37:00,2015-04-18,00:37:00,Sleep,191.0,93,37
2015-04-19 04:05:00,2015-04-18,04:05:00,Sleep,170.0,93,245
2015-04-19 08:55:00,2015-04-18,08:55:00,Sleep,30.0,93,535
2015-04-19 11:53:00,2015-04-18,11:53:00,Sleep,62.0,93,713
2015-04-19 14:17:00,2015-04-18,14:17:00,Sleep,101.0,93,857
2015-04-19 21:00:00,2015-04-18,21:00:00,Sleep,269.0,93,1260
2015-04-20 02:05:00,2015-04-19,02:05:00,Sleep,307.0,94,125
2015-04-20 09:48:00,2015-04-19,09:48:00,Sleep,17.0,94,588
2015-04-20 11:23:00,2015-04-19,11:23:00,Sleep,101.0,94,683
2015-04-20 14:10:00,2015-04-19,14:10:00,Sleep,55.0,94,850
2015-04-20 17:16:00,2015-04-19,17:16:00,Sleep,16.0,94,1036
2015-04-20 20:30:00,2015-04-19,20:30:00,Sleep,434.0,94,1230
2015-04-21 04:17:00,2015-04-20,04:17:00,Sleep,161.0,95,257
2015-04-21 09:00:00,2015-04-20,09:00:00,Sleep,38.0,95,540
2015-04-21 11:54:00,2015-04-20,11:54:00,Sleep,44.0,95,714
2015-04-21 13:20:00,2015-04-20,13:20:00,Sleep,173.0,95,800
2015-04-21 21:27:00,2015-04-20,21:27:00,Sleep,493.0,95,1287
2015-04-22 06:15:00,2015-04-21,06:15:00,Sleep,165.0,96,375
2015-04-22 11:09:00,2015-04-21,11:09:00,Sleep,35.0,96,669
2015-04-22 13:57:00,2015-04-21,13:57:00,Sleep,47.0,96,837
2015-04-22 17:25:00,2015-04-21,17:25:00,Sleep,25.0,96,1045
2015-04-22 21:20:00,2015-04-21,21:20:00,Sleep,498.0,96,1280
2015-04-23 06:25:00,2015-04-22,06:25:00,Sleep,154.0,97,385
2015-04-23 10:55:00,2015-04-22,10:55:00,Sleep,16.0,97,655
2015-04-23 12:38:00,2015-04-22,12:38:00,Sleep,37.0,97,758
2015-04-23 16:27:00,2015-04-22,16:27:00,Sleep,33.0,97,987
2015-04-23 17:25:00,2015-04-22,17:25:00,Sleep,122.0,97,1045
2015-04-23 19:54:00,2015-04-22,19:54:00,Sleep,253.0,97,1194
2015-04-24 00:41:00,2015-04-23,00:41:00,Sleep,119.0,98,41
2015-04-24 03:09:00,2015-04-23,03:09:00,Sleep,115.0,98,189
2015-04-24 05:37:00,2015-04-23,05:37:00,Sleep,157.0,98,337
2015-04-24 10:46:00,2015-04-23,10:46:00,Sleep,37.0,98,646
2015-04-24 13:32:00,2015-04-23,13:32:00,Sleep,53.0,98,812
2015-04-24 17:30:00,2015-04-23,17:30:00,Sleep,29.0,98,1050
2015-04-24 20:45:00,2015-04-23,20:45:00,Sleep,476.0,98,1245
2015-04-25 05:07:00,2015-04-24,05:07:00,Sleep,166.0,99,307
2015-04-25 10:14:00,2015-04-24,10:14:00,Sleep,36.0,99,614
2015-04-25 13:08:00,2015-04-24,13:08:00,Sleep,112.0,99,788
2015-04-25 17:42:00,2015-04-24,17:42:00,Sleep,29.0,99,1062
2015-04-25 21:20:00,2015-04-24,21:20:00,Sleep,45.0,99,1280
2015-04-25 22:18:00,2015-04-24,22:18:00,Sleep,342.0,99,1338
2015-04-26 04:36:00,2015-04-25,04:36:00,Sleep,64.0,100,276
2015-04-26 05:49:00,2015-04-25,05:49:00,Sleep,119.0,100,349
2015-04-26 09:25:00,2015-04-25,09:25:00,Sleep,27.0,100,565
2015-04-26 12:43:00,2015-04-25,12:43:00,Sleep,28.0,100,763
2015-04-26 15:32:00,2015-04-25,15:32:00,Sleep,44.0,100,932
2015-04-26 18:01:00,2015-04-25,18:01:00,Sleep,370.0,100,1081
2015-04-27 01:06:00,2015-04-26,01:06:00,Sleep,116.0,101,66
2015-04-27 03:26:00,2015-04-26,03:26:00,Sleep,174.0,101,206
2015-04-27 08:51:00,2015-04-26,08:51:00,Sleep,29.0,101,531
2015-04-27 11:55:00,2015-04-26,11:55:00,Sleep,55.0,101,715
2015-04-27 16:10:00,2015-04-26,16:10:00,Sleep,40.0,101,970
2015-04-27 20:45:00,2015-04-26,20:45:00,Sleep,54.0,101,1245
2015-04-27 21:55:00,2015-04-26,21:55:00,Sleep,318.0,101,1315
2015-04-28 03:40:00,2015-04-27,03:40:00,Sleep,119.0,102,220
2015-04-28 06:18:00,2015-04-27,06:18:00,Sleep,107.0,102,378
2015-04-28 10:45:00,2015-04-27,10:45:00,Sleep,29.0,102,645
2015-04-28 14:41:00,2015-04-27,14:41:00,Sleep,120.0,102,881
2015-04-28 18:50:00,2015-04-27,18:50:00,Sleep,330.0,102,1130
2015-04-29 00:50:00,2015-04-28,00:50:00,Sleep,216.0,103,50
2015-04-29 05:04:00,2015-04-28,05:04:00,Sleep,173.0,103,304
2015-04-29 11:55:00,2015-04-28,11:55:00,Sleep,23.0,103,715
2015-04-29 14:12:00,2015-04-28,14:12:00,Sleep,115.0,103,852
2015-04-29 21:40:00,2015-04-28,21:40:00,Sleep,228.0,103,1300
2015-04-30 01:59:00,2015-04-29,01:59:00,Sleep,178.0,104,119
2015-04-30 05:22:00,2015-04-29,05:22:00,Sleep,163.0,104,322
2015-04-30 10:40:00,2015-04-29,10:40:00,Sleep,79.0,104,640
2015-04-30 14:40:00,2015-04-29,14:40:00,Sleep,35.0,104,880
2015-04-30 18:17:00,2015-04-29,18:17:00,Sleep,48.0,104,1097
2015-04-30 20:12:00,2015-04-29,20:12:00,Sleep,222.0,104,1212
2015-05-01 00:21:00,2015-04-30,00:21:00,Sleep,305.0,105,21
2015-05-01 05:55:00,2015-04-30,05:55:00,Sleep,112.0,105,355
2015-05-01 10:15:00,2015-04-30,10:15:00,Sleep,102.0,105,615
2015-05-01 15:32:00,2015-04-30,15:32:00,Sleep,33.0,105,932
2015-05-01 19:09:00,2015-04-30,19:09:00,Sleep,412.0,105,1149
2015-05-02 02:36:00,2015-05-01,02:36:00,Sleep,28.0,106,156
2015-05-02 03:12:00,2015-05-01,03:12:00,Sleep,143.0,106,192
2015-05-02 06:05:00,2015-05-01,06:05:00,Sleep,151.0,106,365
2015-05-02 10:40:00,2015-05-01,10:40:00,Sleep,40.0,106,640
2015-05-02 13:06:00,2015-05-01,13:06:00,Sleep,23.0,106,786
2015-05-02 15:04:00,2015-05-01,15:04:00,Sleep,29.0,106,904
2015-05-02 18:36:00,2015-05-01,18:36:00,Sleep,43.0,106,1116
2015-05-02 19:55:00,2015-05-01,19:55:00,Sleep,184.0,106,1195
2015-05-02 23:33:00,2015-05-01,23:33:00,Sleep,281.0,106,1413
2015-05-03 04:47:00,2015-05-02,04:47:00,Sleep,160.0,107,287
2015-05-03 10:05:00,2015-05-02,10:05:00,Sleep,55.0,107,605
2015-05-03 13:38:00,2015-05-02,13:38:00,Sleep,29.0,107,818
2015-05-03 15:54:00,2015-05-02,15:54:00,Sleep,63.0,107,954
