,Date,Time,Finish,Duration
2018-01-19 15:10:00,2018-01-19,15:10:00,2018-01-19 18:30:00,200.0
2018-01-19 20:20:00,2018-01-19,20:20:00,2018-01-20 03:30:00,430.0
2018-01-20 04:15:00,2018-01-20,04:15:00,2018-01-20 06:21:00,126.0
2018-01-20 07:00:00,2018-01-20,07:00:00,2018-01-20 08:56:00,116.0
2018-01-20 10:30:00,2018-01-20,10:30:00,2018-01-20 11:15:00,45.0
2018-01-20 14:34:00,2018-01-20,14:34:00,2018-01-20 15:20:00,46.0
2018-01-20 19:45:00,2018-01-20,19:45:00,2018-01-21 00:09:00,264.0
2018-01-21 00:38:00,2018-01-21,00:38:00,2018-01-21 03:41:00,183.0
2018-01-21 03:57:00,2018-01-21,03:57:00,2018-01-21 05:54:00,117.0
2018-01-21 09:28:00,2018-01-21,09:28:00,2018-01-21 09:57:00,29.0
2018-01-21 12:25:00,2018-01-21,12:25:00,2018-01-21 12:59:00,34.0
2018-01-21 14:17:00,2018-01-21,14:17:00,2018-01-21 15:45:00,88.0
2018-01-21 20:15:00,2018-01-21,20:15:00,2018-01-22 00:26:00,251.0
2018-01-22 00:58:00,2018-01-22,00:58:00,2018-01-22 03:44:00,166.0
2018-01-22 04:26:00,2018-01-22,04:26:00,2018-01-22 05:54:00,88.0
2018-01-22 08:00:00,2018-01-22,08:00:00,2018-01-22 08:40:00,40.0
2018-01-22 11:03:00,2018-01-22,11:03:00,2018-01-22 13:37:00,154.0
2018-01-22 16:31:00,2018-01-22,16:31:00,2018-01-22 17:41:00,70.0
2018-01-22 19:39:00,2018-01-22,19:39:00,2018-01-23 01:44:00,365.0
2018-01-23 02:12:00,2018-01-23,02:12:00,2018-01-23 04:39:00,147.0
2018-01-23 04:56:00,2018-01-23,04:56:00,2018-01-23 07:32:00,156.0
2018-01-23 10:40:00,2018-01-23,10:40:00,2018-01-23 11:04:00,24.0
2018-01-23 11:38:00,2018-01-23,11:38:00,2018-01-23 12:13:00,35.0
2018-01-23 15:15:00,2018-01-23,15:15:00,2018-01-23 16:15:00,60.0
2018-01-23 16:27:00,2018-01-23,16:27:00,2018-01-23 17:16:00,49.0
2018-01-23 17:24:00,2018-01-23,17:24:00,2018-01-23 20:30:00,186.0
2018-01-23 21:40:00,2018-01-23,21:40:00,2018-01-24 02:00:00,260.0
2018-01-24 02:16:00,2018-01-24,02:16:00,2018-01-24 03:35:00,79.0
2018-01-24 04:03:00,2018-01-24,04:03:00,2018-01-24 07:30:00,207.0
2018-01-24 14:54:00,2018-01-24,14:54:00,2018-01-24 15:34:00,40.0
2018-01-24 20:45:00,2018-01-24,20:45:00,2018-01-25 00:23:00,218.0
2018-01-25 00:54:00,2018-01-25,00:54:00,2018-01-25 06:04:00,310.0
2018-01-25 08:04:00,2018-01-25,08:04:00,2018-01-25 09:50:00,106.0
2018-01-25 12:15:00,2018-01-25,12:15:00,2018-01-25 12:50:00,35.0
2018-01-25 16:07:00,2018-01-25,16:07:00,2018-01-25 17:20:00,73.0
2018-01-25 20:10:00,2018-01-25,20:10:00,2018-01-26 06:14:00,604.0
2018-01-26 08:45:00,2018-01-26,08:45:00,2018-01-26 11:40:00,175.0
2018-01-26 14:30:00,2018-01-26,14:30:00,2018-01-26 15:05:00,35.0
2018-01-26 18:30:00,2018-01-26,18:30:00,2018-01-26 19:10:00,40.0
2018-01-26 20:30:00,2018-01-26,20:30:00,2018-01-27 01:24:00,294.0
2018-01-27 01:52:00,2018-01-27,01:52:00,2018-01-27 05:52:00,240.0
2018-01-27 10:20:00,2018-01-27,10:20:00,2018-01-27 13:30:00,190.0
2018-01-27 15:48:00,2018-01-27,15:48:00,2018-01-27 16:20:00,32.0
2018-01-27 19:55:00,2018-01-27,19:55:00,2018-01-28 04:20:00,505.0
2018-01-28 04:56:00,2018-01-28,04:56:00,2018-01-28 06:04:00,68.0
2018-01-28 09:48:00,2018-01-28,09:48:00,2018-01-28 10:03:00,15.0
2018-01-28 11:35:00,2018-01-28,11:35:00,2018-01-28 14:01:00,146.0
2018-01-28 20:17:00,2018-01-28,20:17:00,2018-01-29 03:02:00,405.0
2018-01-29 03:35:00,2018-01-29,03:35:00,2018-01-29 06:52:00,197.0
2018-01-29 11:43:00,2018-01-29,11:43:00,2018-01-29 15:46:00,243.0
2018-01-29 20:31:00,2018-01-29,20:31:00,2018-01-30 02:44:00,373.0
2018-01-30 03:20:00,2018-01-30,03:20:00,2018-01-30 05:58:00,158.0
2018-01-30 06:11:00,2018-01-30,06:11:00,2018-01-30 08:05:00,114.0
2018-01-30 12:28:00,2018-01-30,12:28:00,2018-01-30 13:17:00,49.0
2018-01-30 16:30:00,2018-01-30,16:30:00,2018-01-30 16:55:00,25.0
2018-01-30 19:49:00,2018-01-30,19:49:00,2018-01-31 01:36:00,347.0
2018-01-31 02:08:00,2018-01-31,02:08:00,2018-01-31 05:33:00,205.0
2018-01-31 10:00:00,2018-01-31,10:00:00,2018-01-31 10:32:00,32.0
2018-01-31 12:21:00,2018-01-31,12:21:00,2018-01-31 13:12:00,51.0
2018-01-31 14:13:00,2018-01-31,14:13:00,2018-01-31 17:44:00,211.0
2018-01-31 20:32:00,2018-01-31,20:32:00,2018-02-01 01:36:00,304.0
2018-02-01 02:04:00,2018-02-01,02:04:00,2018-02-01 05:29:00,205.0
2018-02-01 07:10:00,2018-02-01,07:10:00,2018-02-01 10:10:00,180.0
2018-02-01 14:00:00,2018-02-01,14:00:00,2018-02-01 16:27:00,147.0
2018-02-02 01:32:00,2018-02-02,01:32:00,2018-02-02 04:56:00,204.0
2018-02-02 05:17:00,2018-02-02,05:17:00,2018-02-02 06:07:00,50.0
2018-02-02 07:26:00,2018-02-02,07:26:00,2018-02-02 09:48:00,142.0
2018-02-02 13:05:00,2018-02-02,13:05:00,2018-02-02 13:49:00,44.0
2018-02-02 19:57:00,2018-02-02,19:57:00,2018-02-03 02:04:00,367.0
2018-02-03 02:24:00,2018-02-03,02:24:00,2018-02-03 05:34:00,190.0
2018-02-03 08:38:00,2018-02-03,08:38:00,2018-02-03 10:32:00,114.0
2018-02-03 11:06:00,2018-02-03,11:06:00,2018-02-03 13:00:00,114.0
2018-02-03 19:28:00,2018-02-03,19:28:00,2018-02-04 00:14:00,286.0
2018-02-04 00:39:00,2018-02-04,00:39:00,2018-02-04 03:53:00,194.0
2018-02-04 04:14:00,2018-02-04,04:14:00,2018-02-04 05:46:00,92.0
2018-02-04 07:33:00,2018-02-04,07:33:00,2018-02-04 08:38:00,65.0
2018-02-04 10:25:00,2018-02-04,10:25:00,2018-02-04 11:45:00,80.0
2018-02-04 14:55:00,2018-02-04,14:55:00,2018-02-04 18:09:00,194.0
2018-02-04 20:05:00,2018-02-04,20:05:00,2018-02-05 01:51:00,346.0
2018-02-05 02:40:00,2018-02-05,02:40:00,2018-02-05 06:00:00,200.0
2018-02-05 06:20:00,2018-02-05,06:20:00,2018-02-05 08:15:00,115.0
2018-02-05 11:26:00,2018-02-05,11:26:00,2018-02-05 14:17:00,171.0
2018-02-05 20:26:00,2018-02-05,20:26:00,2018-02-05 23:55:00,209.0
2018-02-06 00:32:00,2018-02-06,00:32:00,2018-02-06 03:28:00,176.0
2018-02-06 04:20:00,2018-02-06,04:20:00,2018-02-06 06:00:00,100.0
2018-02-06 09:00:00,2018-02-06,09:00:00,2018-02-06 11:29:00,149.0
2018-02-06 17:01:00,2018-02-06,17:01:00,2018-02-06 18:14:00,73.0
2018-02-06 20:31:00,2018-02-06,20:31:00,2018-02-07 03:45:00,434.0
2018-02-07 04:09:00,2018-02-07,04:09:00,2018-02-07 04:27:00,18.0
2018-02-07 04:45:00,2018-02-07,04:45:00,2018-02-07 07:52:00,187.0
2018-02-07 10:46:00,2018-02-07,10:46:00,2018-02-07 15:18:00,272.0
2018-02-07 19:50:00,2018-02-07,19:50:00,2018-02-07 22:53:00,183.0
2018-02-07 23:09:00,2018-02-07,23:09:00,2018-02-08 02:57:00,228.0
2018-02-08 04:07:00,2018-02-08,04:07:00,2018-02-08 06:05:00,118.0
2018-02-08 06:23:00,2018-02-08,06:23:00,2018-02-08 07:45:00,82.0
2018-02-08 11:25:00,2018-02-08,11:25:00,2018-02-08 12:03:00,38.0
2018-02-08 13:50:00,2018-02-08,13:50:00,2018-02-08 16:24:00,154.0
2018-02-08 19:53:00,2018-02-08,19:53:00,2018-02-08 23:43:00,230.0
2018-02-09 00:08:00,2018-02-09,00:08:00,2018-02-09 03:36:00,208.0
2018-02-09 04:00:00,2018-02-09,04:00:00,2018-02-09 05:22:00,82.0
2018-02-09 05:32:00,2018-02-09,05:32:00,2018-02-09 07:58:00,146.0
2018-02-09 10:20:00,2018-02-09,10:20:00,2018-02-09 10:55:00,35.0
2018-02-09 13:10:00,2018-02-09,13:10:00,2018-02-09 13:45:00,35.0
2018-02-09 15:42:00,2018-02-09,15:42:00,2018-02-09 16:26:00,44.0
2018-02-09 18:19:00,2018-02-09,18:19:00,2018-02-10 02:54:00,515.0
2018-02-10 03:20:00,2018-02-10,03:20:00,2018-02-10 06:27:00,187.0
2018-02-10 08:11:00,2018-02-10,08:11:00,2018-02-10 11:47:00,216.0
2018-02-10 19:43:00,2018-02-10,19:43:00,2018-02-11 01:13:00,330.0
2018-02-11 01:50:00,2018-02-11,01:50:00,2018-02-11 03:31:00,101.0
2018-02-11 03:53:00,2018-02-11,03:53:00,2018-02-11 06:06:00,133.0
2018-02-11 06:48:00,2018-02-11,06:48:00,2018-02-11 09:20:00,152.0
2018-02-11 10:46:00,2018-02-11,10:46:00,2018-02-11 12:10:00,84.0
2018-02-11 20:12:00,2018-02-11,20:12:00,2018-02-12 03:32:00,440.0
2018-02-12 04:09:00,2018-02-12,04:09:00,2018-02-12 06:29:00,140.0
2018-02-12 08:28:00,2018-02-12,08:28:00,2018-02-12 10:25:00,117.0
2018-02-12 13:51:00,2018-02-12,13:51:00,2018-02-12 14:29:00,38.0
2018-02-12 18:49:00,2018-02-12,18:49:00,2018-02-12 19:03:00,14.0
2018-02-12 19:20:00,2018-02-12,19:20:00,2018-02-12 22:11:00,171.0
2018-02-12 22:36:00,2018-02-12,22:36:00,2018-02-13 00:29:00,113.0
2018-02-13 01:08:00,2018-02-13,01:08:00,2018-02-13 03:29:00,141.0
2018-02-13 03:46:00,2018-02-13,03:46:00,2018-02-13 04:47:00,61.0
2018-02-13 06:23:00,2018-02-13,06:23:00,2018-02-13 07:19:00,56.0
2018-02-13 09:07:00,2018-02-13,09:07:00,2018-02-13 12:25:00,198.0
2018-02-13 15:03:00,2018-02-13,15:03:00,2018-02-13 15:35:00,32.0
2018-02-13 17:21:00,2018-02-13,17:21:00,2018-02-13 18:15:00,54.0
2018-02-13 20:11:00,2018-02-13,20:11:00,2018-02-14 02:35:00,384.0
2018-02-14 03:06:00,2018-02-14,03:06:00,2018-02-14 05:17:00,131.0
2018-02-14 05:39:00,2018-02-14,05:39:00,2018-02-14 07:38:00,119.0
2018-02-14 10:21:00,2018-02-14,10:21:00,2018-02-14 11:13:00,52.0
2018-02-14 13:46:00,2018-02-14,13:46:00,2018-02-14 14:28:00,42.0
2018-02-14 19:10:00,2018-02-14,19:10:00,2018-02-15 01:00:00,350.0
2018-02-15 01:41:00,2018-02-15,01:41:00,2018-02-15 05:33:00,232.0
2018-02-15 07:18:00,2018-02-15,07:18:00,2018-02-15 08:10:00,52.0
2018-02-15 11:20:00,2018-02-15,11:20:00,2018-02-15 11:55:00,35.0
2018-02-15 16:51:00,2018-02-15,16:51:00,2018-02-15 17:40:00,49.0
2018-02-15 20:15:00,2018-02-15,20:15:00,2018-02-16 02:20:00,365.0
2018-02-16 02:50:00,2018-02-16,02:50:00,2018-02-16 05:00:00,130.0
2018-02-16 05:21:00,2018-02-16,05:21:00,2018-02-16 07:20:00,119.0
2018-02-16 10:38:00,2018-02-16,10:38:00,2018-02-16 11:18:00,40.0
2018-02-16 11:29:00,2018-02-16,11:29:00,2018-02-16 12:09:00,40.0
2018-02-16 14:21:00,2018-02-16,14:21:00,2018-02-16 14:50:00,29.0
2018-02-16 18:38:00,2018-02-16,18:38:00,2018-02-17 00:24:00,346.0
2018-02-17 01:00:00,2018-02-17,01:00:00,2018-02-17 04:53:00,233.0
2018-02-17 05:46:00,2018-02-17,05:46:00,2018-02-17 07:24:00,98.0
2018-02-17 13:25:00,2018-02-17,13:25:00,2018-02-17 14:43:00,78.0
2018-02-17 15:40:00,2018-02-17,15:40:00,2018-02-17 16:49:00,69.0
2018-02-17 19:43:00,2018-02-17,19:43:00,2018-02-17 23:05:00,202.0
2018-02-17 23:34:00,2018-02-17,23:34:00,2018-02-18 03:26:00,232.0
2018-02-18 03:51:00,2018-02-18,03:51:00,2018-02-18 06:45:00,174.0
2018-02-18 10:09:00,2018-02-18,10:09:00,2018-02-18 12:40:00,151.0
2018-02-18 14:13:00,2018-02-18,14:13:00,2018-02-18 14:55:00,42.0
2018-02-18 18:05:00,2018-02-18,18:05:00,2018-02-18 18:34:00,29.0
2018-02-18 20:02:00,2018-02-18,20:02:00,2018-02-19 02:14:00,372.0
2018-02-19 02:46:00,2018-02-19,02:46:00,2018-02-19 05:00:00,134.0
2018-02-19 09:58:00,2018-02-19,09:58:00,2018-02-19 10:29:00,31.0
2018-02-19 11:45:00,2018-02-19,11:45:00,2018-02-19 12:40:00,55.0
2018-02-19 15:21:00,2018-02-19,15:21:00,2018-02-19 15:48:00,27.0
2018-02-19 18:52:00,2018-02-19,18:52:00,2018-02-20 00:54:00,362.0
2018-02-20 01:17:00,2018-02-20,01:17:00,2018-02-20 04:42:00,205.0
2018-02-20 05:12:00,2018-02-20,05:12:00,2018-02-20 06:29:00,77.0
2018-02-20 09:35:00,2018-02-20,09:35:00,2018-02-20 10:14:00,39.0
2018-02-20 12:19:00,2018-02-20,12:19:00,2018-02-20 12:45:00,26.0
2018-02-20 14:10:00,2018-02-20,14:10:00,2018-02-20 14:50:00,40.0
2018-02-20 15:00:00,2018-02-20,15:00:00,2018-02-20 15:30:00,30.0
2018-02-20 17:09:00,2018-02-20,17:09:00,2018-02-20 17:44:00,35.0
2018-02-20 19:25:00,2018-02-20,19:25:00,2018-02-21 01:47:00,382.0
2018-02-21 02:22:00,2018-02-21,02:22:00,2018-02-21 05:42:00,200.0
2018-02-21 06:08:00,2018-02-21,06:08:00,2018-02-21 06:38:00,30.0
2018-02-21 10:10:00,2018-02-21,10:10:00,2018-02-21 11:45:00,95.0
2018-02-21 13:52:00,2018-02-21,13:52:00,2018-02-21 14:30:00,38.0
2018-02-21 19:37:00,2018-02-21,19:37:00,2018-02-21 22:44:00,187.0
2018-02-21 23:10:00,2018-02-21,23:10:00,2018-02-22 02:31:00,201.0
2018-02-22 03:05:00,2018-02-22,03:05:00,2018-02-22 05:25:00,140.0
2018-02-22 05:48:00,2018-02-22,05:48:00,2018-02-22 07:23:00,95.0
2018-02-22 11:50:00,2018-02-22,11:50:00,2018-02-22 12:40:00,50.0
2018-02-22 13:50:00,2018-02-22,13:50:00,2018-02-22 14:20:00,30.0
2018-02-22 16:46:00,2018-02-22,16:46:00,2018-02-22 17:17:00,31.0
2018-02-22 19:20:00,2018-02-22,19:20:00,2018-02-22 21:51:00,151.0
2018-02-22 22:09:00,2018-02-22,22:09:00,2018-02-23 02:51:00,282.0
2018-02-23 03:20:00,2018-02-23,03:20:00,2018-02-23 06:06:00,166.0
2018-02-23 11:15:00,2018-02-23,11:15:00,2018-02-23 13:22:00,127.0
2018-02-23 19:47:00,2018-02-23,19:47:00,2018-02-24 00:03:00,256.0
2018-02-24 00:31:00,2018-02-24,00:31:00,2018-02-24 03:48:00,197.0
2018-02-24 04:12:00,2018-02-24,04:12:00,2018-02-24 06:19:00,127.0
2018-02-24 08:47:00,2018-02-24,08:47:00,2018-02-24 09:23:00,36.0
2018-02-24 13:35:00,2018-02-24,13:35:00,2018-02-24 15:22:00,107.0
2018-02-24 20:45:00,2018-02-24,20:45:00,2018-02-25 03:13:00,388.0
2018-02-25 03:41:00,2018-02-25,03:41:00,2018-02-25 07:43:00,242.0
2018-02-25 10:50:00,2018-02-25,10:50:00,2018-02-25 12:19:00,89.0
2018-02-25 15:10:00,2018-02-25,15:10:00,2018-02-25 15:45:00,35.0
2018-02-25 19:32:00,2018-02-25,19:32:00,2018-02-26 03:42:00,490.0
2018-02-26 04:13:00,2018-02-26,04:13:00,2018-02-26 07:45:00,212.0
2018-02-26 11:07:00,2018-02-26,11:07:00,2018-02-26 11:29:00,22.0
2018-02-26 14:30:00,2018-02-26,14:30:00,2018-02-26 15:04:00,34.0
2018-02-26 18:51:00,2018-02-26,18:51:00,2018-02-26 19:41:00,50.0
2018-02-26 19:54:00,2018-02-26,19:54:00,2018-02-27 00:25:00,271.0
2018-02-27 00:57:00,2018-02-27,00:57:00,2018-02-27 03:05:00,128.0
2018-02-27 03:14:00,2018-02-27,03:14:00,2018-02-27 05:39:00,145.0
2018-02-27 07:28:00,2018-02-27,07:28:00,2018-02-27 09:25:00,117.0
2018-02-27 11:30:00,2018-02-27,11:30:00,2018-02-27 13:43:00,133.0
2018-02-27 18:16:00,2018-02-27,18:16:00,2018-02-27 22:03:00,227.0
2018-02-27 22:33:00,2018-02-27,22:33:00,2018-02-28 00:26:00,113.0
2018-02-28 01:10:00,2018-02-28,01:10:00,2018-02-28 02:55:00,105.0
2018-02-28 03:21:00,2018-02-28,03:21:00,2018-02-28 04:34:00,73.0
2018-02-28 05:23:00,2018-02-28,05:23:00,2018-02-28 08:35:00,192.0
2018-02-28 10:59:00,2018-02-28,10:59:00,2018-02-28 11:20:00,21.0
2018-02-28 13:51:00,2018-02-28,13:51:00,2018-02-28 15:29:00,98.0
2018-02-28 18:43:00,2018-02-28,18:43:00,2018-02-28 22:27:00,224.0
2018-02-28 22:43:00,2018-02-28,22:43:00,2018-03-01 01:09:00,146.0
2018-03-01 01:40:00,2018-03-01,01:40:00,2018-03-01 03:02:00,82.0
2018-03-01 03:21:00,2018-03-01,03:21:00,2018-03-01 06:25:00,184.0
2018-03-01 11:33:00,2018-03-01,11:33:00,2018-03-01 12:00:00,27.0
2018-03-01 14:03:00,2018-03-01,14:03:00,2018-03-01 16:00:00,117.0
2018-03-01 19:35:00,2018-03-01,19:35:00,2018-03-02 00:58:00,323.0
2018-03-02 01:28:00,2018-03-02,01:28:00,2018-03-02 05:06:00,218.0
2018-03-02 05:40:00,2018-03-02,05:40:00,2018-03-02 06:39:00,59.0
2018-03-02 09:08:00,2018-03-02,09:08:00,2018-03-02 09:57:00,49.0
2018-03-02 12:30:00,2018-03-02,12:30:00,2018-03-02 13:05:00,35.0
2018-03-02 15:27:00,2018-03-02,15:27:00,2018-03-02 16:35:00,68.0
2018-03-02 18:25:00,2018-03-02,18:25:00,2018-03-02 23:48:00,323.0
2018-03-03 00:10:00,2018-03-03,00:10:00,2018-03-03 03:14:00,184.0
2018-03-03 03:44:00,2018-03-03,03:44:00,2018-03-03 06:58:00,194.0
2018-03-03 10:20:00,2018-03-03,10:20:00,2018-03-03 10:45:00,25.0
2018-03-03 14:22:00,2018-03-03,14:22:00,2018-03-03 16:34:00,132.0
2018-03-03 19:30:00,2018-03-03,19:30:00,2018-03-04 02:02:00,392.0
2018-03-04 02:28:00,2018-03-04,02:28:00,2018-03-04 05:44:00,196.0
2018-03-04 06:01:00,2018-03-04,06:01:00,2018-03-04 06:21:00,20.0
2018-03-04 08:48:00,2018-03-04,08:48:00,2018-03-04 09:29:00,41.0
2018-03-04 11:58:00,2018-03-04,11:58:00,2018-03-04 12:30:00,32.0
2018-03-04 16:22:00,2018-03-04,16:22:00,2018-03-04 17:29:00,67.0
2018-03-04 18:57:00,2018-03-04,18:57:00,2018-03-05 00:58:00,361.0
2018-03-05 01:27:00,2018-03-05,01:27:00,2018-03-05 05:22:00,235.0
2018-03-05 09:55:00,2018-03-05,09:55:00,2018-03-05 11:05:00,70.0
2018-03-05 12:28:00,2018-03-05,12:28:00,2018-03-05 13:05:00,37.0
2018-03-05 17:20:00,2018-03-05,17:20:00,2018-03-05 17:45:00,25.0
2018-03-05 19:45:00,2018-03-05,19:45:00,2018-03-06 01:50:00,365.0
2018-03-06 02:15:00,2018-03-06,02:15:00,2018-03-06 05:32:00,197.0
2018-03-06 11:36:00,2018-03-06,11:36:00,2018-03-06 12:07:00,31.0
2018-03-06 14:36:00,2018-03-06,14:36:00,2018-03-06 15:16:00,40.0
2018-03-06 16:01:00,2018-03-06,16:01:00,2018-03-06 19:05:00,184.0
2018-03-06 19:55:00,2018-03-06,19:55:00,2018-03-06 22:54:00,179.0
2018-03-06 23:18:00,2018-03-06,23:18:00,2018-03-07 01:44:00,146.0
2018-03-07 02:02:00,2018-03-07,02:02:00,2018-03-07 05:11:00,189.0
2018-03-07 07:14:00,2018-03-07,07:14:00,2018-03-07 09:10:00,116.0
2018-03-07 12:40:00,2018-03-07,12:40:00,2018-03-07 13:24:00,44.0
2018-03-07 14:58:00,2018-03-07,14:58:00,2018-03-07 15:38:00,40.0
2018-03-07 17:56:00,2018-03-07,17:56:00,2018-03-07 21:56:00,240.0
2018-03-07 22:11:00,2018-03-07,22:11:00,2018-03-08 01:37:00,206.0
2018-03-08 02:05:00,2018-03-08,02:05:00,2018-03-08 04:29:00,144.0
2018-03-08 04:35:00,2018-03-08,04:35:00,2018-03-08 05:20:00,45.0
2018-03-08 08:35:00,2018-03-08,08:35:00,2018-03-08 08:58:00,23.0
2018-03-08 12:34:00,2018-03-08,12:34:00,2018-03-08 15:35:00,181.0
2018-03-08 19:15:00,2018-03-08,19:15:00,2018-03-08 23:08:00,233.0
2018-03-08 23:30:00,2018-03-08,23:30:00,2018-03-09 01:30:00,120.0
2018-03-09 01:44:00,2018-03-09,01:44:00,2018-03-09 02:56:00,72.0
2018-03-09 03:29:00,2018-03-09,03:29:00,2018-03-09 04:45:00,76.0
2018-03-09 05:08:00,2018-03-09,05:08:00,2018-03-09 05:59:00,51.0
2018-03-09 09:04:00,2018-03-09,09:04:00,2018-03-09 09:55:00,51.0
2018-03-09 12:33:00,2018-03-09,12:33:00,2018-03-09 14:42:00,129.0
2018-03-09 18:31:00,2018-03-09,18:31:00,2018-03-10 01:00:00,389.0
2018-03-10 01:19:00,2018-03-10,01:19:00,2018-03-10 04:06:00,167.0
2018-03-10 07:04:00,2018-03-10,07:04:00,2018-03-10 10:43:00,219.0
2018-03-10 13:49:00,2018-03-10,13:49:00,2018-03-10 14:25:00,36.0
2018-03-10 18:20:00,2018-03-10,18:20:00,2018-03-10 21:06:00,166.0
2018-03-10 21:21:00,2018-03-10,21:21:00,2018-03-11 00:36:00,195.0
2018-03-11 00:58:00,2018-03-11,00:58:00,2018-03-11 02:13:00,75.0
2018-03-11 02:26:00,2018-03-11,02:26:00,2018-03-11 03:40:00,74.0
2018-03-11 05:43:00,2018-03-11,05:43:00,2018-03-11 06:37:00,54.0
2018-03-11 12:47:00,2018-03-11,12:47:00,2018-03-11 13:23:00,36.0
2018-03-11 15:33:00,2018-03-11,15:33:00,2018-03-11 16:31:00,58.0
2018-03-11 19:47:00,2018-03-11,19:47:00,2018-03-12 01:34:00,347.0
2018-03-12 02:01:00,2018-03-12,02:01:00,2018-03-12 04:00:00,119.0
2018-03-12 04:37:00,2018-03-12,04:37:00,2018-03-12 05:38:00,61.0
2018-03-12 05:48:00,2018-03-12,05:48:00,2018-03-12 06:37:00,49.0
2018-03-12 11:12:00,2018-03-12,11:12:00,2018-03-12 11:40:00,28.0
2018-03-12 13:49:00,2018-03-12,13:49:00,2018-03-12 16:25:00,156.0
2018-03-12 19:00:00,2018-03-12,19:00:00,2018-03-12 23:50:00,290.0
2018-03-13 00:15:00,2018-03-13,00:15:00,2018-03-13 02:46:00,151.0
2018-03-13 03:03:00,2018-03-13,03:03:00,2018-03-13 04:13:00,70.0
2018-03-13 04:26:00,2018-03-13,04:26:00,2018-03-13 05:41:00,75.0
2018-03-13 06:10:00,2018-03-13,06:10:00,2018-03-13 07:55:00,105.0
2018-03-13 12:30:00,2018-03-13,12:30:00,2018-03-13 13:01:00,31.0
2018-03-13 14:52:00,2018-03-13,14:52:00,2018-03-13 15:24:00,32.0
2018-03-13 18:05:00,2018-03-13,18:05:00,2018-03-13 18:35:00,30.0
2018-03-13 19:27:00,2018-03-13,19:27:00,2018-03-14 01:00:00,333.0
2018-03-14 01:27:00,2018-03-14,01:27:00,2018-03-14 04:41:00,194.0
2018-03-14 05:01:00,2018-03-14,05:01:00,2018-03-14 06:21:00,80.0
2018-03-14 08:46:00,2018-03-14,08:46:00,2018-03-14 09:45:00,59.0
2018-03-14 13:00:00,2018-03-14,13:00:00,2018-03-14 14:57:00,117.0
2018-03-14 18:45:00,2018-03-14,18:45:00,2018-03-15 01:12:00,387.0
2018-03-15 02:17:00,2018-03-15,02:17:00,2018-03-15 05:55:00,218.0
2018-03-15 09:10:00,2018-03-15,09:10:00,2018-03-15 09:40:00,30.0
2018-03-15 15:38:00,2018-03-15,15:38:00,2018-03-15 16:44:00,66.0
2018-03-15 19:11:00,2018-03-15,19:11:00,2018-03-16 02:08:00,417.0
2018-03-16 02:45:00,2018-03-16,02:45:00,2018-03-16 03:54:00,69.0
2018-03-16 04:04:00,2018-03-16,04:04:00,2018-03-16 06:00:00,116.0
2018-03-16 08:55:00,2018-03-16,08:55:00,2018-03-16 09:30:00,35.0
2018-03-16 11:48:00,2018-03-16,11:48:00,2018-03-16 12:19:00,31.0
2018-03-16 15:10:00,2018-03-16,15:10:00,2018-03-16 16:41:00,91.0
2018-03-16 19:47:00,2018-03-16,19:47:00,2018-03-17 03:04:00,437.0
2018-03-17 03:30:00,2018-03-17,03:30:00,2018-03-17 04:38:00,68.0
2018-03-17 05:20:00,2018-03-17,05:20:00,2018-03-17 08:30:00,190.0
2018-03-17 10:30:00,2018-03-17,10:30:00,2018-03-17 10:46:00,16.0
2018-03-17 14:24:00,2018-03-17,14:24:00,2018-03-17 15:41:00,77.0
2018-03-17 19:00:00,2018-03-17,19:00:00,2018-03-17 23:35:00,275.0
2018-03-17 23:57:00,2018-03-17,23:57:00,2018-03-18 02:01:00,124.0
2018-03-18 02:24:00,2018-03-18,02:24:00,2018-03-18 04:20:00,116.0
2018-03-18 04:40:00,2018-03-18,04:40:00,2018-03-18 06:35:00,115.0
2018-03-18 08:39:00,2018-03-18,08:39:00,2018-03-18 09:30:00,51.0
2018-03-18 12:58:00,2018-03-18,12:58:00,2018-03-18 15:11:00,133.0
2018-03-18 18:36:00,2018-03-18,18:36:00,2018-03-18 23:22:00,286.0
2018-03-18 23:50:00,2018-03-18,23:50:00,2018-03-19 01:16:00,86.0
2018-03-19 01:30:00,2018-03-19,01:30:00,2018-03-19 03:14:00,104.0
2018-03-19 10:16:00,2018-03-19,10:16:00,2018-03-19 12:50:00,154.0
2018-03-19 18:05:00,2018-03-19,18:05:00,2018-03-19 18:38:00,33.0
2018-03-19 19:11:00,2018-03-19,19:11:00,2018-03-19 22:39:00,208.0
2018-03-19 23:10:00,2018-03-19,23:10:00,2018-03-20 02:44:00,214.0
2018-03-20 02:55:00,2018-03-20,02:55:00,2018-03-20 04:10:00,75.0
2018-03-20 04:20:00,2018-03-20,04:20:00,2018-03-20 05:33:00,73.0
2018-03-20 08:33:00,2018-03-20,08:33:00,2018-03-20 09:16:00,43.0
2018-03-20 11:56:00,2018-03-20,11:56:00,2018-03-20 13:27:00,91.0
2018-03-20 17:09:00,2018-03-20,17:09:00,2018-03-20 17:50:00,41.0
2018-03-20 19:13:00,2018-03-20,19:13:00,2018-03-20 23:35:00,262.0
2018-03-20 23:59:00,2018-03-20,23:59:00,2018-03-21 03:18:00,199.0
2018-03-21 03:40:00,2018-03-21,03:40:00,2018-03-21 06:10:00,150.0
