Date and Time,Date,Time,Activity,Duration
2015-03-25 04:46:00,2015-03-25,04:46:00,Sleep,166.0
2015-03-25 09:10:00,2015-03-25,09:10:00,Sleep,30.0
2015-03-25 11:35:00,2015-03-25,11:35:00,Sleep,20.0
2015-03-25 12:30:00,2015-03-25,12:30:00,Sleep,124.0
2015-03-25 15:10:00,2015-03-25,15:10:00,Sleep,24.0
2015-03-25 22:17:00,2015-03-25,22:17:00,Sleep,358.0
2015-03-26 04:46:00,2015-03-26,04:46:00,Sleep,155.0
2015-03-26 11:10:00,2015-03-26,11:10:00,Sleep,29.0
2015-03-26 14:22:00,2015-03-26,14:22:00,Sleep,43.0
2015-03-26 16:30:00,2015-03-26,16:30:00,Sleep,15.0
2015-03-26 17:00:00,2015-03-26,17:00:00,Sleep,139.0
2015-03-26 20:00:00,2015-03-26,20:00:00,Sleep,30.0
2015-03-26 20:49:00,2015-03-26,20:49:00,Sleep,410.0
2015-03-27 04:18:00,2015-03-27,04:18:00,Sleep,180.0
2015-03-27 07:40:00,2015-03-27,07:40:00,Sleep,50.0
2015-03-27 10:41:00,2015-03-27,10:41:00,Sleep,35.0
2015-03-27 14:27:00,2015-03-27,14:27:00,Sleep,13.0
2015-03-27 15:05:00,2015-03-27,15:05:00,Sleep,169.0
2015-03-27 21:20:00,2015-03-27,21:20:00,Sleep,351.0
2015-03-28 03:35:00,2015-03-28,03:35:00,Sleep,120.0
2015-03-28 05:56:00,2015-03-28,05:56:00,Sleep,125.0
2015-03-28 08:10:00,2015-03-28,08:10:00,Sleep,45.0
2015-03-28 13:10:00,2015-03-28,13:10:00,Sleep,29.0
2015-03-28 15:20:00,2015-03-28,15:20:00,Sleep,35.0
2015-03-28 21:18:00,2015-03-28,21:18:00,Sleep,336.0
2015-03-29 03:22:00,2015-03-29,03:22:00,Sleep,125.0
2015-03-29 05:52:00,2015-03-29,05:52:00,Sleep,109.0
2015-03-29 09:35:00,2015-03-29,09:35:00,Sleep,36.0
2015-03-29 12:05:00,2015-03-29,12:05:00,Sleep,16.0
2015-03-29 18:35:00,2015-03-29,18:35:00,Sleep,22.0
2015-03-29 20:10:00,2015-03-29,20:10:00,Sleep,485.0
2015-03-30 04:42:00,2015-03-30,04:42:00,Sleep,149.0
2015-03-30 07:25:00,2015-03-30,07:25:00,Sleep,107.0
2015-03-30 12:14:00,2015-03-30,12:14:00,Sleep,37.0
2015-03-30 14:15:00,2015-03-30,14:15:00,Sleep,55.0
2015-03-30 15:40:00,2015-03-30,15:40:00,Sleep,102.0
2015-03-30 20:55:00,2015-03-30,20:55:00,Sleep,407.0
2015-03-31 04:10:00,2015-03-31,04:10:00,Sleep,183.0
2015-03-31 09:30:00,2015-03-31,09:30:00,Sleep,35.0
2015-03-31 11:38:00,2015-03-31,11:38:00,Sleep,16.0
2015-03-31 14:08:00,2015-03-31,14:08:00,Sleep,32.0
2015-03-31 14:48:00,2015-03-31,14:48:00,Sleep,52.0
2015-03-31 20:50:00,2015-03-31,20:50:00,Sleep,470.0
2015-04-01 04:56:00,2015-04-01,04:56:00,Sleep,92.0
2015-04-01 06:44:00,2015-04-01,06:44:00,Sleep,115.0
2015-04-01 10:05:00,2015-04-01,10:05:00,Sleep,40.0
2015-04-01 12:45:00,2015-04-01,12:45:00,Sleep,41.0
2015-04-01 15:22:00,2015-04-01,15:22:00,Sleep,26.0
2015-04-01 18:13:00,2015-04-01,18:13:00,Sleep,42.0
2015-04-01 21:39:00,2015-04-01,21:39:00,Sleep,286.0
2015-04-02 03:00:00,2015-04-02,03:00:00,Sleep,164.0
2015-04-02 06:17:00,2015-04-02,06:17:00,Sleep,180.0
2015-04-02 13:28:00,2015-04-02,13:28:00,Sleep,32.0
2015-04-02 16:42:00,2015-04-02,16:42:00,Sleep,24.0
2015-04-02 22:10:00,2015-04-02,22:10:00,Sleep,487.0
2015-04-03 06:47:00,2015-04-03,06:47:00,Sleep,113.0
2015-04-03 11:38:00,2015-04-03,11:38:00,Sleep,41.0
2015-04-03 14:01:00,2015-04-03,14:01:00,Sleep,16.0
2015-04-03 17:09:00,2015-04-03,17:09:00,Sleep,51.0
2015-04-03 18:06:00,2015-04-03,18:06:00,Sleep,103.0
2015-04-03 20:35:00,2015-04-03,20:35:00,Sleep,419.0
2015-04-04 03:55:00,2015-04-04,03:55:00,Sleep,264.0
2015-04-04 10:12:00,2015-04-04,10:12:00,Sleep,27.0
2015-04-04 12:05:00,2015-04-04,12:05:00,Sleep,31.0
2015-04-04 13:52:00,2015-04-04,13:52:00,Sleep,53.0
2015-04-04 20:47:00,2015-04-04,20:47:00,Sleep,408.0
2015-04-05 02:57:00,2015-04-05,02:57:00,Sleep,193.0
2015-04-05 05:29:00,2015-04-05,05:29:00,Sleep,120.0
2015-04-05 09:30:00,2015-04-05,09:30:00,Sleep,30.0
2015-04-05 12:10:00,2015-04-05,12:10:00,Sleep,17.0
2015-04-05 16:01:00,2015-04-05,16:01:00,Sleep,89.0
2015-04-05 19:15:00,2015-04-05,19:15:00,Sleep,357.0
2015-04-06 01:34:00,2015-04-06,01:34:00,Sleep,190.0
2015-04-06 05:09:00,2015-04-06,05:09:00,Sleep,121.0
2015-04-06 09:07:00,2015-04-06,09:07:00,Sleep,38.0
2015-04-06 11:55:00,2015-04-06,11:55:00,Sleep,37.0
2015-04-06 14:11:00,2015-04-06,14:11:00,Sleep,213.0
2015-04-06 20:17:00,2015-04-06,20:17:00,Sleep,275.0
2015-04-07 01:16:00,2015-04-07,01:16:00,Sleep,255.0
2015-04-07 05:43:00,2015-04-07,05:43:00,Sleep,126.0
2015-04-07 10:12:00,2015-04-07,10:12:00,Sleep,28.0
2015-04-07 12:43:00,2015-04-07,12:43:00,Sleep,43.0
2015-04-07 14:47:00,2015-04-07,14:47:00,Sleep,17.0
2015-04-07 16:01:00,2015-04-07,16:01:00,Sleep,120.0
2015-04-07 22:26:00,2015-04-07,22:26:00,Sleep,151.0
2015-04-08 01:23:00,2015-04-08,01:23:00,Sleep,177.0
2015-04-08 04:47:00,2015-04-08,04:47:00,Sleep,129.0
2015-04-08 10:01:00,2015-04-08,10:01:00,Sleep,33.0
2015-04-08 13:17:00,2015-04-08,13:17:00,Sleep,33.0
2015-04-08 14:35:00,2015-04-08,14:35:00,Sleep,153.0
2015-04-08 20:40:00,2015-04-08,20:40:00,Sleep,304.0
2015-04-09 02:13:00,2015-04-09,02:13:00,Sleep,250.0
2015-04-09 08:12:00,2015-04-09,08:12:00,Sleep,32.0
2015-04-09 10:49:00,2015-04-09,10:49:00,Sleep,23.0
2015-04-09 14:41:00,2015-04-09,14:41:00,Sleep,26.0
2015-04-09 16:40:00,2015-04-09,16:40:00,Sleep,26.0
2015-04-09 19:20:00,2015-04-09,19:20:00,Sleep,525.0
2015-04-10 05:10:00,2015-04-10,05:10:00,Sleep,140.0
2015-04-10 09:50:00,2015-04-10,09:50:00,Sleep,32.0
2015-04-10 12:22:00,2015-04-10,12:22:00,Sleep,24.0
2015-04-10 14:37:00,2015-04-10,14:37:00,Sleep,31.0
2015-04-10 20:40:00,2015-04-10,20:40:00,Sleep,525.0
2015-04-11 05:51:00,2015-04-11,05:51:00,Sleep,129.0
2015-04-11 09:55:00,2015-04-11,09:55:00,Sleep,13.0
2015-04-11 11:15:00,2015-04-11,11:15:00,Sleep,20.0
2015-04-11 14:10:00,2015-04-11,14:10:00,Sleep,40.0
2015-04-11 16:30:00,2015-04-11,16:30:00,Sleep,357.0
2015-04-11 23:15:00,2015-04-11,23:15:00,Sleep,180.0
2015-04-12 03:08:00,2015-04-12,03:08:00,Sleep,175.0
2015-04-12 08:30:00,2015-04-12,08:30:00,Sleep,30.0
2015-04-12 11:08:00,2015-04-12,11:08:00,Sleep,31.0
2015-04-12 14:30:00,2015-04-12,14:30:00,Sleep,29.0
2015-04-12 18:03:00,2015-04-12,18:03:00,Sleep,685.0
2015-04-13 06:10:00,2015-04-13,06:10:00,Sleep,39.0
2015-04-13 08:58:00,2015-04-13,08:58:00,Sleep,33.0
2015-04-13 11:20:00,2015-04-13,11:20:00,Sleep,168.0
2015-04-13 16:21:00,2015-04-13,16:21:00,Sleep,20.0
2015-04-13 19:12:00,2015-04-13,19:12:00,Sleep,338.0
2015-04-14 01:18:00,2015-04-14,01:18:00,Sleep,180.0
2015-04-14 04:45:00,2015-04-14,04:45:00,Sleep,166.0
2015-04-14 09:42:00,2015-04-14,09:42:00,Sleep,37.0
2015-04-14 12:20:00,2015-04-14,12:20:00,Sleep,34.0
2015-04-14 16:48:00,2015-04-14,16:48:00,Sleep,26.0
2015-04-14 21:55:00,2015-04-14,21:55:00,Sleep,458.0
2015-04-15 05:59:00,2015-04-15,05:59:00,Sleep,121.0
2015-04-15 10:34:00,2015-04-15,10:34:00,Sleep,33.0
2015-04-15 12:56:00,2015-04-15,12:56:00,Sleep,58.0
2015-04-15 16:01:00,2015-04-15,16:01:00,Sleep,113.0
2015-04-15 22:05:00,2015-04-15,22:05:00,Sleep,556.0
2015-04-16 09:45:00,2015-04-16,09:45:00,Sleep,35.0
2015-04-16 11:58:00,2015-04-16,11:58:00,Sleep,31.0
2015-04-16 14:50:00,2015-04-16,14:50:00,Sleep,55.0
2015-04-16 17:09:00,2015-04-16,17:09:00,Sleep,170.0
2015-04-16 20:31:00,2015-04-16,20:31:00,Sleep,406.0
2015-04-17 03:41:00,2015-04-17,03:41:00,Sleep,81.0
2015-04-17 05:14:00,2015-04-17,05:14:00,Sleep,66.0
2015-04-17 09:15:00,2015-04-17,09:15:00,Sleep,160.0
2015-04-17 14:44:00,2015-04-17,14:44:00,Sleep,50.0
2015-04-17 17:18:00,2015-04-17,17:18:00,Sleep,33.0
2015-04-17 20:20:00,2015-04-17,20:20:00,Sleep,666.0
2015-04-19 00:37:00,2015-04-18,00:37:00,Sleep,191.0
2015-04-19 04:05:00,2015-04-18,04:05:00,Sleep,170.0
2015-04-19 08:55:00,2015-04-18,08:55:00,Sleep,30.0
2015-04-19 11:53:00,2015-04-18,11:53:00,Sleep,62.0
2015-04-19 14:17:00,2015-04-18,14:17:00,Sleep,101.0
2015-04-19 21:00:00,2015-04-18,21:00:00,Sleep,269.0
2015-04-20 02:05:00,2015-04-19,02:05:00,Sleep,307.0
2015-04-20 09:48:00,2015-04-19,09:48:00,Sleep,17.0
2015-04-20 11:23:00,2015-04-19,11:23:00,Sleep,101.0
2015-04-20 14:10:00,2015-04-19,14:10:00,Sleep,55.0
2015-04-20 17:16:00,2015-04-19,17:16:00,Sleep,16.0
2015-04-20 20:30:00,2015-04-19,20:30:00,Sleep,434.0
2015-04-21 04:17:00,2015-04-20,04:17:00,Sleep,161.0
2015-04-21 09:00:00,2015-04-20,09:00:00,Sleep,38.0
2015-04-21 11:54:00,2015-04-20,11:54:00,Sleep,44.0
2015-04-21 13:20:00,2015-04-20,13:20:00,Sleep,173.0
2015-04-21 21:27:00,2015-04-20,21:27:00,Sleep,493.0
2015-04-22 06:15:00,2015-04-21,06:15:00,Sleep,165.0
2015-04-22 11:09:00,2015-04-21,11:09:00,Sleep,35.0
2015-04-22 13:57:00,2015-04-21,13:57:00,Sleep,47.0
2015-04-22 17:25:00,2015-04-21,17:25:00,Sleep,25.0
2015-04-22 21:20:00,2015-04-21,21:20:00,Sleep,498.0
2015-04-23 06:25:00,2015-04-22,06:25:00,Sleep,154.0
2015-04-23 10:55:00,2015-04-22,10:55:00,Sleep,16.0
2015-04-23 12:38:00,2015-04-22,12:38:00,Sleep,37.0
2015-04-23 16:27:00,2015-04-22,16:27:00,Sleep,33.0
2015-04-23 17:25:00,2015-04-22,17:25:00,Sleep,122.0
2015-04-23 19:54:00,2015-04-22,19:54:00,Sleep,253.0
2015-04-24 00:41:00,2015-04-23,00:41:00,Sleep,119.0
2015-04-24 03:09:00,2015-04-23,03:09:00,Sleep,115.0
2015-04-24 05:37:00,2015-04-23,05:37:00,Sleep,157.0
2015-04-24 10:46:00,2015-04-23,10:46:00,Sleep,37.0
2015-04-24 13:32:00,2015-04-23,13:32:00,Sleep,53.0
2015-04-24 17:30:00,2015-04-23,17:30:00,Sleep,29.0
2015-04-24 20:45:00,2015-04-23,20:45:00,Sleep,476.0
2015-04-25 05:07:00,2015-04-24,05:07:00,Sleep,166.0
2015-04-25 10:14:00,2015-04-24,10:14:00,Sleep,36.0
2015-04-25 13:08:00,2015-04-24,13:08:00,Sleep,112.0
2015-04-25 17:42:00,2015-04-24,17:42:00,Sleep,29.0
2015-04-25 21:20:00,2015-04-24,21:20:00,Sleep,45.0
2015-04-25 22:18:00,2015-04-24,22:18:00,Sleep,342.0
2015-04-26 04:36:00,2015-04-25,04:36:00,Sleep,64.0
2015-04-26 05:49:00,2015-04-25,05:49:00,Sleep,119.0
2015-04-26 09:25:00,2015-04-25,09:25:00,Sleep,27.0
2015-04-26 12:43:00,2015-04-25,12:43:00,Sleep,28.0
2015-04-26 15:32:00,2015-04-25,15:32:00,Sleep,44.0
2015-04-26 18:01:00,2015-04-25,18:01:00,Sleep,370.0
2015-04-27 01:06:00,2015-04-26,01:06:00,Sleep,116.0
2015-04-27 03:26:00,2015-04-26,03:26:00,Sleep,174.0
2015-04-27 08:51:00,2015-04-26,08:51:00,Sleep,29.0
2015-04-27 11:55:00,2015-04-26,11:55:00,Sleep,55.0
2015-04-27 16:10:00,2015-04-26,16:10:00,Sleep,40.0
2015-04-27 20:45:00,2015-04-26,20:45:00,Sleep,54.0
2015-04-27 21:55:00,2015-04-26,21:55:00,Sleep,318.0
2015-04-28 03:40:00,2015-04-27,03:40:00,Sleep,119.0
2015-04-28 06:18:00,2015-04-27,06:18:00,Sleep,107.0
2015-04-28 10:45:00,2015-04-27,10:45:00,Sleep,29.0
2015-04-28 14:41:00,2015-04-27,14:41:00,Sleep,120.0
2015-04-28 18:50:00,2015-04-27,18:50:00,Sleep,330.0
2015-04-29 00:50:00,2015-04-28,00:50:00,Sleep,216.0
2015-04-29 05:04:00,2015-04-28,05:04:00,Sleep,173.0
2015-04-29 11:55:00,2015-04-28,11:55:00,Sleep,23.0
2015-04-29 14:12:00,2015-04-28,14:12:00,Sleep,115.0
2015-04-29 21:40:00,2015-04-28,21:40:00,Sleep,228.0
2015-04-30 01:59:00,2015-04-29,01:59:00,Sleep,178.0
2015-04-30 05:22:00,2015-04-29,05:22:00,Sleep,163.0
2015-04-30 10:40:00,2015-04-29,10:40:00,Sleep,79.0
2015-04-30 14:40:00,2015-04-29,14:40:00,Sleep,35.0
2015-04-30 18:17:00,2015-04-29,18:17:00,Sleep,48.0
2015-04-30 20:12:00,2015-04-29,20:12:00,Sleep,222.0
2015-05-01 00:21:00,2015-04-30,00:21:00,Sleep,305.0
2015-05-01 05:55:00,2015-04-30,05:55:00,Sleep,112.0
2015-05-01 10:15:00,2015-04-30,10:15:00,Sleep,102.0
2015-05-01 15:32:00,2015-04-30,15:32:00,Sleep,33.0
2015-05-01 19:09:00,2015-04-30,19:09:00,Sleep,412.0
2015-05-02 02:36:00,2015-05-01,02:36:00,Sleep,28.0
2015-05-02 03:12:00,2015-05-01,03:12:00,Sleep,143.0
2015-05-02 06:05:00,2015-05-01,06:05:00,Sleep,151.0
2015-05-02 10:40:00,2015-05-01,10:40:00,Sleep,40.0
2015-05-02 13:06:00,2015-05-01,13:06:00,Sleep,23.0
2015-05-02 15:04:00,2015-05-01,15:04:00,Sleep,29.0
2015-05-02 18:36:00,2015-05-01,18:36:00,Sleep,43.0
2015-05-02 19:55:00,2015-05-01,19:55:00,Sleep,184.0
2015-05-02 23:33:00,2015-05-01,23:33:00,Sleep,281.0
2015-05-03 04:47:00,2015-05-02,04:47:00,Sleep,160.0
2015-05-03 10:05:00,2015-05-02,10:05:00,Sleep,55.0
2015-05-03 13:38:00,2015-05-02,13:38:00,Sleep,29.0
2015-05-03 15:54:00,2015-05-02,15:54:00,Sleep,63.0
2015-05-03 17:00:00,2015-05-02,17:00:00,Sleep,3.0
2015-05-03 20:25:00,2015-05-02,20:25:00,Sleep,250.0
2015-05-04 01:11:00,2015-05-03,01:11:00,Sleep,369.0
2015-05-04 09:47:00,2015-05-03,09:47:00,Sleep,46.0
2015-05-04 12:16:00,2015-05-03,12:16:00,Sleep,27.0
2015-05-04 14:36:00,2015-05-03,14:36:00,Sleep,83.0
2015-05-04 19:33:00,2015-05-03,19:33:00,Sleep,531.0
2015-05-05 05:00:00,2015-05-04,05:00:00,Sleep,190.0
2015-05-05 10:02:00,2015-05-04,10:02:00,Sleep,38.0
2015-05-05 12:36:00,2015-05-04,12:36:00,Sleep,105.0
2015-05-05 16:52:00,2015-05-04,16:52:00,Sleep,32.0
2015-05-05 19:40:00,2015-05-04,19:40:00,Sleep,54.0
2015-05-05 21:12:00,2015-05-04,21:12:00,Sleep,345.0
2015-05-06 03:30:00,2015-05-05,03:30:00,Sleep,110.0
2015-05-06 05:50:00,2015-05-05,05:50:00,Sleep,98.0
2015-05-06 10:00:00,2015-05-05,10:00:00,Sleep,40.0
2015-05-06 13:05:00,2015-05-05,13:05:00,Sleep,44.0
2015-05-06 15:14:00,2015-05-05,15:14:00,Sleep,27.0
2015-05-06 20:39:00,2015-05-05,20:39:00,Sleep,141.0
2015-05-06 23:13:00,2015-05-05,23:13:00,Sleep,488.0
2015-05-07 09:17:00,2015-05-06,09:17:00,Sleep,33.0
2015-05-07 12:09:00,2015-05-06,12:09:00,Sleep,46.0
2015-05-07 15:10:00,2015-05-06,15:10:00,Sleep,28.0
2015-05-07 19:25:00,2015-05-06,19:25:00,Sleep,411.0
2015-05-08 02:47:00,2015-05-07,02:47:00,Sleep,177.0
2015-05-08 06:30:00,2015-05-07,06:30:00,Sleep,100.0
2015-05-08 10:14:00,2015-05-07,10:14:00,Sleep,66.0
2015-05-08 13:23:00,2015-05-07,13:23:00,Sleep,38.0
2015-05-08 16:22:00,2015-05-07,16:22:00,Sleep,23.0
2015-05-08 17:50:00,2015-05-07,17:50:00,Sleep,23.0
2015-05-08 20:55:00,2015-05-07,20:55:00,Sleep,34.0
2015-05-08 21:47:00,2015-05-07,21:47:00,Sleep,501.0
2015-05-09 06:40:00,2015-05-08,06:40:00,Sleep,57.0
2015-05-09 09:57:00,2015-05-08,09:57:00,Sleep,55.0
2015-05-09 13:30:00,2015-05-08,13:30:00,Sleep,37.0
2015-05-09 15:25:00,2015-05-08,15:25:00,Sleep,33.0
2015-05-09 19:33:00,2015-05-08,19:33:00,Sleep,283.0
2015-05-10 00:51:00,2015-05-09,00:51:00,Sleep,175.0
2015-05-10 04:06:00,2015-05-09,04:06:00,Sleep,211.0
2015-05-10 10:13:00,2015-05-09,10:13:00,Sleep,32.0
2015-05-10 13:37:00,2015-05-09,13:37:00,Sleep,32.0
2015-05-10 15:22:00,2015-05-09,15:22:00,Sleep,66.0
2015-05-10 19:58:00,2015-05-09,19:58:00,Sleep,253.0
2015-05-11 00:48:00,2015-05-10,00:48:00,Sleep,121.0
2015-05-11 03:19:00,2015-05-10,03:19:00,Sleep,212.0
2015-05-11 09:28:00,2015-05-10,09:28:00,Sleep,32.0
2015-05-11 12:24:00,2015-05-10,12:24:00,Sleep,47.0
2015-05-11 15:18:00,2015-05-10,15:18:00,Sleep,56.0
2015-05-11 19:15:00,2015-05-10,19:15:00,Sleep,457.0
2015-05-12 03:29:00,2015-05-11,03:29:00,Sleep,120.0
2015-05-12 05:58:00,2015-05-11,05:58:00,Sleep,141.0
2015-05-12 13:08:00,2015-05-11,13:08:00,Sleep,45.0
2015-05-12 16:20:00,2015-05-11,16:20:00,Sleep,32.0
2015-05-12 19:01:00,2015-05-11,19:01:00,Sleep,247.0
2015-05-12 23:48:00,2015-05-11,23:48:00,Sleep,243.0
2015-05-13 04:55:00,2015-05-12,04:55:00,Sleep,97.0
2015-05-13 08:50:00,2015-05-12,08:50:00,Sleep,35.0
2015-05-13 12:18:00,2015-05-12,12:18:00,Sleep,54.0
2015-05-13 13:54:00,2015-05-12,13:54:00,Sleep,172.0
2015-05-13 19:21:00,2015-05-12,19:21:00,Sleep,121.0
2015-05-13 22:00:00,2015-05-12,22:00:00,Sleep,235.0
2015-05-14 02:23:00,2015-05-13,02:23:00,Sleep,117.0
2015-05-14 04:55:00,2015-05-13,04:55:00,Sleep,161.0
2015-05-14 09:48:00,2015-05-13,09:48:00,Sleep,36.0
2015-05-14 12:40:00,2015-05-13,12:40:00,Sleep,25.0
2015-05-14 14:55:00,2015-05-13,14:55:00,Sleep,48.0
2015-05-14 18:08:00,2015-05-13,18:08:00,Sleep,155.0
2015-05-14 22:33:00,2015-05-13,22:33:00,Sleep,192.0
2015-05-15 02:23:00,2015-05-14,02:23:00,Sleep,165.0
2015-05-15 05:38:00,2015-05-14,05:38:00,Sleep,158.0
2015-05-15 10:21:00,2015-05-14,10:21:00,Sleep,35.0
2015-05-15 13:11:00,2015-05-14,13:11:00,Sleep,26.0
2015-05-15 15:20:00,2015-05-14,15:20:00,Sleep,28.0
2015-05-15 19:23:00,2015-05-14,19:23:00,Sleep,213.0
2015-05-15 23:26:00,2015-05-14,23:26:00,Sleep,251.0
2015-05-16 04:13:00,2015-05-15,04:13:00,Sleep,207.0
2015-05-16 09:33:00,2015-05-15,09:33:00,Sleep,36.0
2015-05-16 13:28:00,2015-05-15,13:28:00,Sleep,32.0
2015-05-16 16:12:00,2015-05-15,16:12:00,Sleep,32.0
2015-05-16 18:42:00,2015-05-15,18:42:00,Sleep,359.0
2015-05-17 01:46:00,2015-05-16,01:46:00,Sleep,165.0
2015-05-17 05:05:00,2015-05-16,05:05:00,Sleep,157.0
2015-05-17 10:01:00,2015-05-16,10:01:00,Sleep,28.0
2015-05-17 12:27:00,2015-05-16,12:27:00,Sleep,13.0
2015-05-17 12:51:00,2015-05-16,12:51:00,Sleep,33.0
2015-05-17 15:45:00,2015-05-16,15:45:00,Sleep,51.0
2015-05-17 18:57:00,2015-05-16,18:57:00,Sleep,196.0
2015-05-17 22:48:00,2015-05-16,22:48:00,Sleep,219.0
2015-05-18 03:05:00,2015-05-17,03:05:00,Sleep,204.0
2015-05-18 08:48:00,2015-05-17,08:48:00,Sleep,31.0
2015-05-18 10:16:00,2015-05-17,10:16:00,Sleep,29.0
2015-05-18 13:28:00,2015-05-17,13:28:00,Sleep,32.0
2015-05-18 17:03:00,2015-05-17,17:03:00,Sleep,23.0
2015-05-18 19:15:00,2015-05-17,19:15:00,Sleep,175.0
2015-05-18 22:30:00,2015-05-17,22:30:00,Sleep,228.0
2015-05-19 02:46:00,2015-05-18,02:46:00,Sleep,162.0
2015-05-19 06:15:00,2015-05-18,06:15:00,Sleep,98.0
2015-05-19 09:46:00,2015-05-18,09:46:00,Sleep,61.0
2015-05-19 13:00:00,2015-05-18,13:00:00,Sleep,30.0
2015-05-19 15:35:00,2015-05-18,15:35:00,Sleep,39.0
2015-05-19 18:46:00,2015-05-18,18:46:00,Sleep,231.0
2015-05-19 23:11:00,2015-05-18,23:11:00,Sleep,296.0
2015-05-20 04:09:00,2015-05-19,04:09:00,Sleep,11.0
2015-05-20 04:36:00,2015-05-19,04:36:00,Sleep,78.0
2015-05-20 05:56:00,2015-05-19,05:56:00,Sleep,73.0
2015-05-20 09:20:00,2015-05-19,09:20:00,Sleep,12.0
2015-05-20 13:05:00,2015-05-19,13:05:00,Sleep,174.0
2015-05-20 19:29:00,2015-05-19,19:29:00,Sleep,179.0
2015-05-20 23:30:00,2015-05-19,23:30:00,Sleep,227.0
2015-05-21 03:34:00,2015-05-20,03:34:00,Sleep,111.0
2015-05-21 05:40:00,2015-05-20,05:40:00,Sleep,65.0
2015-05-21 10:50:00,2015-05-20,10:50:00,Sleep,26.0
2015-05-21 13:40:00,2015-05-20,13:40:00,Sleep,28.0
2015-05-21 16:59:00,2015-05-20,16:59:00,Sleep,40.0
2015-05-21 19:10:00,2015-05-20,19:10:00,Sleep,230.0
2015-05-21 23:28:00,2015-05-20,23:28:00,Sleep,196.0
2015-05-22 04:11:00,2015-05-21,04:11:00,Sleep,259.0
2015-05-22 09:57:00,2015-05-21,09:57:00,Sleep,32.0
2015-05-22 13:12:00,2015-05-21,13:12:00,Sleep,33.0
2015-05-22 15:20:00,2015-05-21,15:20:00,Sleep,9.0
2015-05-22 17:07:00,2015-05-21,17:07:00,Sleep,23.0
2015-05-22 19:20:00,2015-05-21,19:20:00,Sleep,161.0
2015-05-22 22:18:00,2015-05-21,22:18:00,Sleep,229.0
2015-05-23 02:43:00,2015-05-22,02:43:00,Sleep,321.0
2015-05-23 10:13:00,2015-05-22,10:13:00,Sleep,41.0
2015-05-23 13:15:00,2015-05-22,13:15:00,Sleep,30.0
2015-05-23 16:02:00,2015-05-22,16:02:00,Sleep,11.0
2015-05-23 18:23:00,2015-05-22,18:23:00,Sleep,165.0
2015-05-23 21:44:00,2015-05-22,21:44:00,Sleep,350.0
2015-05-24 03:55:00,2015-05-23,03:55:00,Sleep,100.0
2015-05-24 05:47:00,2015-05-23,05:47:00,Sleep,99.0
2015-05-24 09:37:00,2015-05-23,09:37:00,Sleep,26.0
2015-05-24 12:02:00,2015-05-23,12:02:00,Sleep,31.0
2015-05-24 14:53:00,2015-05-23,14:53:00,Sleep,22.0
2015-05-24 16:37:00,2015-05-23,16:37:00,Sleep,42.0
2015-05-24 18:50:00,2015-05-23,18:50:00,Sleep,180.0
2015-05-24 22:27:00,2015-05-23,22:27:00,Sleep,540.0
2015-05-25 09:58:00,2015-05-24,09:58:00,Sleep,33.0
2015-05-25 13:16:00,2015-05-24,13:16:00,Sleep,32.0
2015-05-25 15:25:00,2015-05-24,15:25:00,Sleep,40.0
2015-05-25 18:55:00,2015-05-24,18:55:00,Sleep,252.0
2015-05-25 23:42:00,2015-05-24,23:42:00,Sleep,302.0
2015-05-26 05:09:00,2015-05-25,05:09:00,Sleep,140.0
2015-05-26 09:50:00,2015-05-25,09:50:00,Sleep,44.0
2015-05-26 13:15:00,2015-05-25,13:15:00,Sleep,38.0
2015-05-26 15:47:00,2015-05-25,15:47:00,Sleep,46.0
2015-05-26 18:40:00,2015-05-25,18:40:00,Sleep,404.0
2015-05-27 03:00:00,2015-05-26,03:00:00,Sleep,86.0
2015-05-27 05:07:00,2015-05-26,05:07:00,Sleep,160.0
2015-05-27 09:40:00,2015-05-26,09:40:00,Sleep,21.0
2015-05-27 10:09:00,2015-05-26,10:09:00,Sleep,10.0
2015-05-27 12:15:00,2015-05-26,12:15:00,Sleep,36.0
2015-05-27 15:10:00,2015-05-26,15:10:00,Sleep,43.0
2015-05-27 18:31:00,2015-05-26,18:31:00,Sleep,300.0
2015-05-28 00:08:00,2015-05-27,00:08:00,Sleep,182.0
2015-05-28 03:45:00,2015-05-27,03:45:00,Sleep,275.0
2015-05-28 10:42:00,2015-05-27,10:42:00,Sleep,39.0
2015-05-28 14:03:00,2015-05-27,14:03:00,Sleep,39.0
2015-05-28 17:11:00,2015-05-27,17:11:00,Sleep,27.0
2015-05-28 19:11:00,2015-05-27,19:11:00,Sleep,176.0
2015-05-28 22:37:00,2015-05-27,22:37:00,Sleep,288.0
2015-05-29 03:58:00,2015-05-28,03:58:00,Sleep,170.0
2015-05-29 09:00:00,2015-05-28,09:00:00,Sleep,45.0
2015-05-29 12:00:00,2015-05-28,12:00:00,Sleep,24.0
2015-05-29 14:22:00,2015-05-28,14:22:00,Sleep,29.0
2015-05-29 18:06:00,2015-05-28,18:06:00,Sleep,185.0
2015-05-29 21:40:00,2015-05-28,21:40:00,Sleep,258.0
2015-05-30 02:40:00,2015-05-29,02:40:00,Sleep,325.0
2015-05-30 10:09:00,2015-05-29,10:09:00,Sleep,42.0
2015-05-30 13:05:00,2015-05-29,13:05:00,Sleep,34.0
2015-05-30 16:23:00,2015-05-29,16:23:00,Sleep,43.0
