,Date,Time,Finish,Duration
2015-03-26 17:00:00,2015-03-26,17:00:00,2015-03-26 19:19:00,139.0
2015-03-26 20:00:00,2015-03-26,20:00:00,2015-03-26 20:30:00,30.0
2015-03-26 20:49:00,2015-03-26,20:49:00,2015-03-27 03:39:00,410.0
2015-03-27 04:18:00,2015-03-27,04:18:00,2015-03-27 07:18:00,180.0
2015-03-27 07:40:00,2015-03-27,07:40:00,2015-03-27 08:30:00,50.0
2015-03-27 10:41:00,2015-03-27,10:41:00,2015-03-27 11:16:00,35.0
2015-03-27 14:27:00,2015-03-27,14:27:00,2015-03-27 14:40:00,13.0
2015-03-27 15:05:00,2015-03-27,15:05:00,2015-03-27 17:54:00,169.0
2015-03-27 21:20:00,2015-03-27,21:20:00,2015-03-28 03:11:00,351.0
2015-03-28 03:35:00,2015-03-28,03:35:00,2015-03-28 05:35:00,120.0
2015-03-28 05:56:00,2015-03-28,05:56:00,2015-03-28 08:01:00,125.0
2015-03-28 08:10:00,2015-03-28,08:10:00,2015-03-28 08:55:00,45.0
2015-03-28 13:10:00,2015-03-28,13:10:00,2015-03-28 13:39:00,29.0
2015-03-28 15:20:00,2015-03-28,15:20:00,2015-03-28 15:55:00,35.0
2015-03-28 21:18:00,2015-03-28,21:18:00,2015-03-29 02:54:00,336.0
2015-03-29 03:22:00,2015-03-29,03:22:00,2015-03-29 05:27:00,125.0
2015-03-29 05:52:00,2015-03-29,05:52:00,2015-03-29 07:41:00,109.0
2015-03-29 09:35:00,2015-03-29,09:35:00,2015-03-29 10:11:00,36.0
2015-03-29 12:05:00,2015-03-29,12:05:00,2015-03-29 12:21:00,16.0
2015-03-29 18:35:00,2015-03-29,18:35:00,2015-03-29 18:57:00,22.0
2015-03-29 20:10:00,2015-03-29,20:10:00,2015-03-30 04:15:00,485.0
2015-03-30 04:42:00,2015-03-30,04:42:00,2015-03-30 07:11:00,149.0
2015-03-30 07:25:00,2015-03-30,07:25:00,2015-03-30 09:12:00,107.0
2015-03-30 12:14:00,2015-03-30,12:14:00,2015-03-30 12:51:00,37.0
2015-03-30 14:15:00,2015-03-30,14:15:00,2015-03-30 15:10:00,55.0
2015-03-30 15:40:00,2015-03-30,15:40:00,2015-03-30 17:22:00,102.0
2015-03-30 20:55:00,2015-03-30,20:55:00,2015-03-31 03:42:00,407.0
2015-03-31 04:10:00,2015-03-31,04:10:00,2015-03-31 07:13:00,183.0
2015-03-31 09:30:00,2015-03-31,09:30:00,2015-03-31 10:05:00,35.0
2015-03-31 11:38:00,2015-03-31,11:38:00,2015-03-31 11:54:00,16.0
2015-03-31 14:08:00,2015-03-31,14:08:00,2015-03-31 14:40:00,32.0
2015-03-31 14:48:00,2015-03-31,14:48:00,2015-03-31 15:40:00,52.0
2015-03-31 20:50:00,2015-03-31,20:50:00,2015-04-01 04:40:00,470.0
2015-04-01 04:56:00,2015-04-01,04:56:00,2015-04-01 06:28:00,92.0
2015-04-01 06:44:00,2015-04-01,06:44:00,2015-04-01 08:39:00,115.0
2015-04-01 10:05:00,2015-04-01,10:05:00,2015-04-01 10:45:00,40.0
2015-04-01 12:45:00,2015-04-01,12:45:00,2015-04-01 13:26:00,41.0
2015-04-01 15:22:00,2015-04-01,15:22:00,2015-04-01 15:48:00,26.0
2015-04-01 18:13:00,2015-04-01,18:13:00,2015-04-01 18:55:00,42.0
2015-04-01 21:39:00,2015-04-01,21:39:00,2015-04-02 02:25:00,286.0
2015-04-02 03:00:00,2015-04-02,03:00:00,2015-04-02 05:44:00,164.0
2015-04-02 06:17:00,2015-04-02,06:17:00,2015-04-02 09:17:00,180.0
2015-04-02 13:28:00,2015-04-02,13:28:00,2015-04-02 14:00:00,32.0
2015-04-02 16:42:00,2015-04-02,16:42:00,2015-04-02 17:06:00,24.0
2015-04-02 22:10:00,2015-04-02,22:10:00,2015-04-03 06:17:00,487.0
2015-04-03 06:47:00,2015-04-03,06:47:00,2015-04-03 08:40:00,113.0
2015-04-03 11:38:00,2015-04-03,11:38:00,2015-04-03 12:19:00,41.0
2015-04-03 14:01:00,2015-04-03,14:01:00,2015-04-03 14:17:00,16.0
2015-04-03 17:09:00,2015-04-03,17:09:00,2015-04-03 18:00:00,51.0
2015-04-03 18:06:00,2015-04-03,18:06:00,2015-04-03 19:49:00,103.0
2015-04-03 20:35:00,2015-04-03,20:35:00,2015-04-04 03:34:00,419.0
2015-04-04 03:55:00,2015-04-04,03:55:00,2015-04-04 08:19:00,264.0
2015-04-04 10:12:00,2015-04-04,10:12:00,2015-04-04 10:39:00,27.0
2015-04-04 12:05:00,2015-04-04,12:05:00,2015-04-04 12:36:00,31.0
2015-04-04 13:52:00,2015-04-04,13:52:00,2015-04-04 14:45:00,53.0
2015-04-04 20:47:00,2015-04-04,20:47:00,2015-04-05 02:35:00,348.0
2015-04-05 02:57:00,2015-04-05,02:57:00,2015-04-05 05:10:00,133.0
2015-04-05 05:29:00,2015-04-05,05:29:00,2015-04-05 07:29:00,120.0
2015-04-05 09:30:00,2015-04-05,09:30:00,2015-04-05 10:00:00,30.0
2015-04-05 12:10:00,2015-04-05,12:10:00,2015-04-05 12:27:00,17.0
2015-04-05 16:01:00,2015-04-05,16:01:00,2015-04-05 17:30:00,89.0
2015-04-05 19:15:00,2015-04-05,19:15:00,2015-04-06 01:12:00,357.0
2015-04-06 01:34:00,2015-04-06,01:34:00,2015-04-06 04:44:00,190.0
2015-04-06 05:09:00,2015-04-06,05:09:00,2015-04-06 07:10:00,121.0
2015-04-06 09:07:00,2015-04-06,09:07:00,2015-04-06 09:45:00,38.0
2015-04-06 11:55:00,2015-04-06,11:55:00,2015-04-06 12:32:00,37.0
2015-04-06 14:11:00,2015-04-06,14:11:00,2015-04-06 17:44:00,213.0
2015-04-06 20:17:00,2015-04-06,20:17:00,2015-04-07 00:52:00,275.0
2015-04-07 01:16:00,2015-04-07,01:16:00,2015-04-07 05:31:00,255.0
2015-04-07 05:43:00,2015-04-07,05:43:00,2015-04-07 07:49:00,126.0
2015-04-07 10:12:00,2015-04-07,10:12:00,2015-04-07 10:40:00,28.0
2015-04-07 12:43:00,2015-04-07,12:43:00,2015-04-07 13:26:00,43.0
2015-04-07 14:47:00,2015-04-07,14:47:00,2015-04-07 15:04:00,17.0
2015-04-07 16:01:00,2015-04-07,16:01:00,2015-04-07 18:01:00,120.0
2015-04-07 22:26:00,2015-04-07,22:26:00,2015-04-08 00:57:00,151.0
2015-04-08 01:23:00,2015-04-08,01:23:00,2015-04-08 04:20:00,177.0
2015-04-08 04:47:00,2015-04-08,04:47:00,2015-04-08 06:56:00,129.0
2015-04-08 10:01:00,2015-04-08,10:01:00,2015-04-08 10:34:00,33.0
2015-04-08 13:17:00,2015-04-08,13:17:00,2015-04-08 13:50:00,33.0
2015-04-08 14:35:00,2015-04-08,14:35:00,2015-04-08 17:08:00,153.0
2015-04-08 20:40:00,2015-04-08,20:40:00,2015-04-09 01:44:00,304.0
2015-04-09 02:13:00,2015-04-09,02:13:00,2015-04-09 06:23:00,250.0
2015-04-09 08:12:00,2015-04-09,08:12:00,2015-04-09 08:44:00,32.0
2015-04-09 10:49:00,2015-04-09,10:49:00,2015-04-09 11:12:00,23.0
2015-04-09 14:41:00,2015-04-09,14:41:00,2015-04-09 15:07:00,26.0
2015-04-09 16:40:00,2015-04-09,16:40:00,2015-04-09 17:06:00,26.0
2015-04-09 19:20:00,2015-04-09,19:20:00,2015-04-10 04:05:00,525.0
2015-04-10 05:10:00,2015-04-10,05:10:00,2015-04-10 07:30:00,140.0
2015-04-10 09:50:00,2015-04-10,09:50:00,2015-04-10 10:22:00,32.0
2015-04-10 12:22:00,2015-04-10,12:22:00,2015-04-10 12:46:00,24.0
2015-04-10 14:37:00,2015-04-10,14:37:00,2015-04-10 15:08:00,31.0
2015-04-10 20:40:00,2015-04-10,20:40:00,2015-04-11 05:25:00,525.0
2015-04-11 05:51:00,2015-04-11,05:51:00,2015-04-11 08:00:00,129.0
2015-04-11 09:55:00,2015-04-11,09:55:00,2015-04-11 10:08:00,13.0
2015-04-11 11:15:00,2015-04-11,11:15:00,2015-04-11 11:35:00,20.0
2015-04-11 14:10:00,2015-04-11,14:10:00,2015-04-11 14:50:00,40.0
2015-04-11 16:30:00,2015-04-11,16:30:00,2015-04-11 22:27:00,357.0
2015-04-11 23:15:00,2015-04-11,23:15:00,2015-04-12 02:15:00,180.0
2015-04-12 03:08:00,2015-04-12,03:08:00,2015-04-12 06:03:00,175.0
2015-04-12 08:30:00,2015-04-12,08:30:00,2015-04-12 09:00:00,30.0
2015-04-12 11:08:00,2015-04-12,11:08:00,2015-04-12 11:39:00,31.0
2015-04-12 14:30:00,2015-04-12,14:30:00,2015-04-12 14:59:00,29.0
2015-04-12 18:03:00,2015-04-12,18:03:00,2015-04-13 05:28:00,685.0
2015-04-13 06:10:00,2015-04-13,06:10:00,2015-04-13 06:49:00,39.0
2015-04-13 08:58:00,2015-04-13,08:58:00,2015-04-13 09:31:00,33.0
2015-04-13 11:20:00,2015-04-13,11:20:00,2015-04-13 14:08:00,168.0
2015-04-13 16:21:00,2015-04-13,16:21:00,2015-04-13 16:41:00,20.0
2015-04-13 19:12:00,2015-04-13,19:12:00,2015-04-14 00:50:00,338.0
2015-04-14 01:18:00,2015-04-14,01:18:00,2015-04-14 04:18:00,180.0
2015-04-14 04:45:00,2015-04-14,04:45:00,2015-04-14 07:31:00,166.0
2015-04-14 09:42:00,2015-04-14,09:42:00,2015-04-14 10:19:00,37.0
2015-04-14 12:20:00,2015-04-14,12:20:00,2015-04-14 12:54:00,34.0
2015-04-14 16:48:00,2015-04-14,16:48:00,2015-04-14 17:14:00,26.0
2015-04-14 21:55:00,2015-04-14,21:55:00,2015-04-15 05:33:00,458.0
2015-04-15 05:59:00,2015-04-15,05:59:00,2015-04-15 08:00:00,121.0
2015-04-15 10:34:00,2015-04-15,10:34:00,2015-04-15 11:07:00,33.0
2015-04-15 12:56:00,2015-04-15,12:56:00,2015-04-15 13:54:00,58.0
2015-04-15 16:01:00,2015-04-15,16:01:00,2015-04-15 17:54:00,113.0
2015-04-15 22:05:00,2015-04-15,22:05:00,2015-04-16 07:21:00,556.0
2015-04-16 09:45:00,2015-04-16,09:45:00,2015-04-16 10:20:00,35.0
2015-04-16 11:58:00,2015-04-16,11:58:00,2015-04-16 12:29:00,31.0
2015-04-16 14:50:00,2015-04-16,14:50:00,2015-04-16 15:45:00,55.0
2015-04-16 17:09:00,2015-04-16,17:09:00,2015-04-16 19:59:00,170.0
2015-04-16 20:31:00,2015-04-16,20:31:00,2015-04-17 03:17:00,406.0
2015-04-17 03:41:00,2015-04-17,03:41:00,2015-04-17 05:02:00,81.0
2015-04-17 05:14:00,2015-04-17,05:14:00,2015-04-17 06:20:00,66.0
2015-04-17 09:15:00,2015-04-17,09:15:00,2015-04-17 11:55:00,160.0
2015-04-17 14:44:00,2015-04-17,14:44:00,2015-04-17 15:34:00,50.0
2015-04-17 17:18:00,2015-04-17,17:18:00,2015-04-17 17:51:00,33.0
2015-04-17 20:20:00,2015-04-17,20:20:00,2015-04-18 07:26:00,666.0
2015-04-18 09:35:00,2015-04-18,09:35:00,2015-04-18 10:04:00,29.0
2015-04-18 12:19:00,2015-04-18,12:19:00,2015-04-18 12:44:00,25.0
2015-04-18 15:47:00,2015-04-18,15:47:00,2015-04-18 16:14:00,27.0
2015-04-18 19:09:00,2015-04-18,19:09:00,2015-04-19 00:10:00,301.0
2015-04-19 00:37:00,2015-04-19,00:37:00,2015-04-19 03:48:00,191.0
2015-04-19 04:05:00,2015-04-19,04:05:00,2015-04-19 06:55:00,170.0
2015-04-19 08:55:00,2015-04-19,08:55:00,2015-04-19 09:25:00,30.0
2015-04-19 11:53:00,2015-04-19,11:53:00,2015-04-19 12:55:00,62.0
2015-04-19 14:17:00,2015-04-19,14:17:00,2015-04-19 15:58:00,101.0
2015-04-19 21:00:00,2015-04-19,21:00:00,2015-04-20 01:29:00,269.0
2015-04-20 02:05:00,2015-04-20,02:05:00,2015-04-20 07:12:00,307.0
2015-04-20 09:48:00,2015-04-20,09:48:00,2015-04-20 10:05:00,17.0
2015-04-20 11:23:00,2015-04-20,11:23:00,2015-04-20 13:04:00,101.0
2015-04-20 14:10:00,2015-04-20,14:10:00,2015-04-20 15:05:00,55.0
2015-04-20 17:16:00,2015-04-20,17:16:00,2015-04-20 17:32:00,16.0
2015-04-20 20:30:00,2015-04-20,20:30:00,2015-04-21 03:44:00,434.0
2015-04-21 04:17:00,2015-04-21,04:17:00,2015-04-21 06:58:00,161.0
2015-04-21 09:00:00,2015-04-21,09:00:00,2015-04-21 09:38:00,38.0
2015-04-21 11:54:00,2015-04-21,11:54:00,2015-04-21 12:38:00,44.0
2015-04-21 13:20:00,2015-04-21,13:20:00,2015-04-21 16:13:00,173.0
2015-04-21 21:27:00,2015-04-21,21:27:00,2015-04-22 05:40:00,493.0
2015-04-22 06:15:00,2015-04-22,06:15:00,2015-04-22 09:00:00,165.0
2015-04-22 11:09:00,2015-04-22,11:09:00,2015-04-22 11:44:00,35.0
2015-04-22 13:57:00,2015-04-22,13:57:00,2015-04-22 14:44:00,47.0
2015-04-22 17:25:00,2015-04-22,17:25:00,2015-04-22 17:50:00,25.0
2015-04-22 21:20:00,2015-04-22,21:20:00,2015-04-23 05:38:00,498.0
2015-04-23 06:25:00,2015-04-23,06:25:00,2015-04-23 08:59:00,154.0
2015-04-23 10:55:00,2015-04-23,10:55:00,2015-04-23 11:11:00,16.0
2015-04-23 12:38:00,2015-04-23,12:38:00,2015-04-23 13:15:00,37.0
2015-04-23 16:27:00,2015-04-23,16:27:00,2015-04-23 17:00:00,33.0
2015-04-23 17:25:00,2015-04-23,17:25:00,2015-04-23 19:27:00,122.0
2015-04-23 19:54:00,2015-04-23,19:54:00,2015-04-24 00:07:00,253.0
2015-04-24 00:41:00,2015-04-24,00:41:00,2015-04-24 02:40:00,119.0
2015-04-24 03:09:00,2015-04-24,03:09:00,2015-04-24 05:04:00,115.0
2015-04-24 05:37:00,2015-04-24,05:37:00,2015-04-24 08:14:00,157.0
2015-04-24 10:46:00,2015-04-24,10:46:00,2015-04-24 11:23:00,37.0
2015-04-24 13:32:00,2015-04-24,13:32:00,2015-04-24 14:25:00,53.0
2015-04-24 17:30:00,2015-04-24,17:30:00,2015-04-24 17:59:00,29.0
2015-04-24 20:45:00,2015-04-24,20:45:00,2015-04-25 04:41:00,476.0
2015-04-25 05:07:00,2015-04-25,05:07:00,2015-04-25 07:53:00,166.0
2015-04-25 10:14:00,2015-04-25,10:14:00,2015-04-25 10:50:00,36.0
2015-04-25 13:08:00,2015-04-25,13:08:00,2015-04-25 15:00:00,112.0
2015-04-25 17:42:00,2015-04-25,17:42:00,2015-04-25 18:11:00,29.0
2015-04-25 21:20:00,2015-04-25,21:20:00,2015-04-25 22:05:00,45.0
2015-04-25 22:18:00,2015-04-25,22:18:00,2015-04-26 04:00:00,342.0
2015-04-26 04:36:00,2015-04-26,04:36:00,2015-04-26 05:40:00,64.0
2015-04-26 05:49:00,2015-04-26,05:49:00,2015-04-26 07:48:00,119.0
2015-04-26 09:25:00,2015-04-26,09:25:00,2015-04-26 09:52:00,27.0
2015-04-26 12:43:00,2015-04-26,12:43:00,2015-04-26 13:11:00,28.0
2015-04-26 15:32:00,2015-04-26,15:32:00,2015-04-26 16:16:00,44.0
2015-04-26 18:01:00,2015-04-26,18:01:00,2015-04-27 00:11:00,370.0
2015-04-27 01:06:00,2015-04-27,01:06:00,2015-04-27 03:02:00,116.0
2015-04-27 03:26:00,2015-04-27,03:26:00,2015-04-27 06:20:00,174.0
2015-04-27 08:51:00,2015-04-27,08:51:00,2015-04-27 09:20:00,29.0
2015-04-27 11:55:00,2015-04-27,11:55:00,2015-04-27 12:50:00,55.0
2015-04-27 16:10:00,2015-04-27,16:10:00,2015-04-27 16:50:00,40.0
2015-04-27 20:45:00,2015-04-27,20:45:00,2015-04-27 21:39:00,54.0
2015-04-27 21:55:00,2015-04-27,21:55:00,2015-04-28 03:13:00,318.0
2015-04-28 03:40:00,2015-04-28,03:40:00,2015-04-28 05:39:00,119.0
2015-04-28 06:18:00,2015-04-28,06:18:00,2015-04-28 08:05:00,107.0
2015-04-28 10:45:00,2015-04-28,10:45:00,2015-04-28 11:14:00,29.0
2015-04-28 14:41:00,2015-04-28,14:41:00,2015-04-28 16:41:00,120.0
2015-04-28 18:50:00,2015-04-28,18:50:00,2015-04-29 00:20:00,330.0
2015-04-29 00:50:00,2015-04-29,00:50:00,2015-04-29 04:26:00,216.0
2015-04-29 05:04:00,2015-04-29,05:04:00,2015-04-29 07:57:00,173.0
2015-04-29 11:55:00,2015-04-29,11:55:00,2015-04-29 12:18:00,23.0
2015-04-29 14:12:00,2015-04-29,14:12:00,2015-04-29 16:07:00,115.0
2015-04-29 21:40:00,2015-04-29,21:40:00,2015-04-30 01:28:00,228.0
2015-04-30 01:59:00,2015-04-30,01:59:00,2015-04-30 04:57:00,178.0
2015-04-30 05:22:00,2015-04-30,05:22:00,2015-04-30 08:05:00,163.0
2015-04-30 10:40:00,2015-04-30,10:40:00,2015-04-30 11:59:00,79.0
2015-04-30 14:40:00,2015-04-30,14:40:00,2015-04-30 15:15:00,35.0
2015-04-30 18:17:00,2015-04-30,18:17:00,2015-04-30 19:05:00,48.0
2015-04-30 20:12:00,2015-04-30,20:12:00,2015-04-30 23:54:00,222.0
2015-05-01 00:21:00,2015-05-01,00:21:00,2015-05-01 05:26:00,305.0
2015-05-01 05:55:00,2015-05-01,05:55:00,2015-05-01 07:47:00,112.0
2015-05-01 10:15:00,2015-05-01,10:15:00,2015-05-01 11:57:00,102.0
2015-05-01 15:32:00,2015-05-01,15:32:00,2015-05-01 16:05:00,33.0
2015-05-01 19:09:00,2015-05-01,19:09:00,2015-05-02 02:01:00,412.0
2015-05-02 02:36:00,2015-05-02,02:36:00,2015-05-02 03:04:00,28.0
2015-05-02 03:12:00,2015-05-02,03:12:00,2015-05-02 05:35:00,143.0
2015-05-02 06:05:00,2015-05-02,06:05:00,2015-05-02 08:36:00,151.0
2015-05-02 10:40:00,2015-05-02,10:40:00,2015-05-02 11:20:00,40.0
2015-05-02 13:06:00,2015-05-02,13:06:00,2015-05-02 13:29:00,23.0
2015-05-02 15:04:00,2015-05-02,15:04:00,2015-05-02 15:33:00,29.0
2015-05-02 18:36:00,2015-05-02,18:36:00,2015-05-02 19:19:00,43.0
2015-05-02 19:55:00,2015-05-02,19:55:00,2015-05-02 22:59:00,184.0
2015-05-02 23:33:00,2015-05-02,23:33:00,2015-05-03 04:14:00,281.0
2015-05-03 04:47:00,2015-05-03,04:47:00,2015-05-03 07:27:00,160.0
2015-05-03 10:05:00,2015-05-03,10:05:00,2015-05-03 11:00:00,55.0
2015-05-03 13:38:00,2015-05-03,13:38:00,2015-05-03 14:07:00,29.0
2015-05-03 15:54:00,2015-05-03,15:54:00,2015-05-03 16:57:00,63.0
2015-05-03 17:00:00,2015-05-03,17:00:00,2015-05-03 17:03:00,3.0
2015-05-03 20:25:00,2015-05-03,20:25:00,2015-05-04 00:35:00,250.0
2015-05-04 01:11:00,2015-05-04,01:11:00,2015-05-04 07:20:00,369.0
2015-05-04 09:47:00,2015-05-04,09:47:00,2015-05-04 10:33:00,46.0
2015-05-04 12:16:00,2015-05-04,12:16:00,2015-05-04 12:43:00,27.0
2015-05-04 14:36:00,2015-05-04,14:36:00,2015-05-04 15:59:00,83.0
2015-05-04 19:33:00,2015-05-04,19:33:00,2015-05-05 04:24:00,531.0
2015-05-05 05:00:00,2015-05-05,05:00:00,2015-05-05 08:10:00,190.0
2015-05-05 10:02:00,2015-05-05,10:02:00,2015-05-05 10:40:00,38.0
2015-05-05 12:36:00,2015-05-05,12:36:00,2015-05-05 14:21:00,105.0
2015-05-05 16:52:00,2015-05-05,16:52:00,2015-05-05 17:24:00,32.0
2015-05-05 19:40:00,2015-05-05,19:40:00,2015-05-05 20:34:00,54.0
2015-05-05 21:12:00,2015-05-05,21:12:00,2015-05-06 02:57:00,345.0
2015-05-06 03:30:00,2015-05-06,03:30:00,2015-05-06 05:20:00,110.0
2015-05-06 05:50:00,2015-05-06,05:50:00,2015-05-06 07:28:00,98.0
2015-05-06 10:00:00,2015-05-06,10:00:00,2015-05-06 10:40:00,40.0
2015-05-06 13:05:00,2015-05-06,13:05:00,2015-05-06 13:49:00,44.0
2015-05-06 15:14:00,2015-05-06,15:14:00,2015-05-06 15:41:00,27.0
2015-05-06 20:39:00,2015-05-06,20:39:00,2015-05-06 23:00:00,141.0
2015-05-06 23:13:00,2015-05-06,23:13:00,2015-05-07 07:21:00,488.0
2015-05-07 09:17:00,2015-05-07,09:17:00,2015-05-07 09:50:00,33.0
2015-05-07 12:09:00,2015-05-07,12:09:00,2015-05-07 12:55:00,46.0
2015-05-07 15:10:00,2015-05-07,15:10:00,2015-05-07 15:38:00,28.0
2015-05-07 19:25:00,2015-05-07,19:25:00,2015-05-08 02:16:00,411.0
2015-05-08 02:47:00,2015-05-08,02:47:00,2015-05-08 05:44:00,177.0
2015-05-08 06:30:00,2015-05-08,06:30:00,2015-05-08 08:10:00,100.0
2015-05-08 10:14:00,2015-05-08,10:14:00,2015-05-08 11:20:00,66.0
2015-05-08 13:23:00,2015-05-08,13:23:00,2015-05-08 14:01:00,38.0
2015-05-08 16:22:00,2015-05-08,16:22:00,2015-05-08 16:45:00,23.0
2015-05-08 17:50:00,2015-05-08,17:50:00,2015-05-08 18:13:00,23.0
2015-05-08 20:55:00,2015-05-08,20:55:00,2015-05-08 21:29:00,34.0
2015-05-08 21:47:00,2015-05-08,21:47:00,2015-05-09 06:08:00,501.0
2015-05-09 06:40:00,2015-05-09,06:40:00,2015-05-09 07:37:00,57.0
2015-05-09 09:57:00,2015-05-09,09:57:00,2015-05-09 10:52:00,55.0
2015-05-09 13:30:00,2015-05-09,13:30:00,2015-05-09 14:07:00,37.0
2015-05-09 15:25:00,2015-05-09,15:25:00,2015-05-09 15:58:00,33.0
2015-05-09 19:33:00,2015-05-09,19:33:00,2015-05-10 00:16:00,283.0
2015-05-10 00:51:00,2015-05-10,00:51:00,2015-05-10 03:46:00,175.0
2015-05-10 04:06:00,2015-05-10,04:06:00,2015-05-10 07:37:00,211.0
2015-05-10 10:13:00,2015-05-10,10:13:00,2015-05-10 10:45:00,32.0
2015-05-10 13:37:00,2015-05-10,13:37:00,2015-05-10 14:09:00,32.0
2015-05-10 15:22:00,2015-05-10,15:22:00,2015-05-10 16:28:00,66.0
2015-05-10 19:58:00,2015-05-10,19:58:00,2015-05-11 00:11:00,253.0
2015-05-11 00:48:00,2015-05-11,00:48:00,2015-05-11 02:49:00,121.0
2015-05-11 03:19:00,2015-05-11,03:19:00,2015-05-11 06:51:00,212.0
2015-05-11 09:28:00,2015-05-11,09:28:00,2015-05-11 10:00:00,32.0
2015-05-11 12:24:00,2015-05-11,12:24:00,2015-05-11 13:11:00,47.0
2015-05-11 15:18:00,2015-05-11,15:18:00,2015-05-11 16:14:00,56.0
2015-05-11 19:15:00,2015-05-11,19:15:00,2015-05-12 02:52:00,457.0
2015-05-12 03:29:00,2015-05-12,03:29:00,2015-05-12 05:29:00,120.0
2015-05-12 05:58:00,2015-05-12,05:58:00,2015-05-12 08:19:00,141.0
2015-05-12 13:08:00,2015-05-12,13:08:00,2015-05-12 13:53:00,45.0
2015-05-12 16:20:00,2015-05-12,16:20:00,2015-05-12 16:52:00,32.0
2015-05-12 19:01:00,2015-05-12,19:01:00,2015-05-12 23:08:00,247.0
2015-05-12 23:48:00,2015-05-12,23:48:00,2015-05-13 03:51:00,243.0
2015-05-13 04:55:00,2015-05-13,04:55:00,2015-05-13 06:32:00,97.0
2015-05-13 08:50:00,2015-05-13,08:50:00,2015-05-13 09:25:00,35.0
2015-05-13 12:18:00,2015-05-13,12:18:00,2015-05-13 13:12:00,54.0
2015-05-13 13:54:00,2015-05-13,13:54:00,2015-05-13 16:46:00,172.0
2015-05-13 19:21:00,2015-05-13,19:21:00,2015-05-13 21:22:00,121.0
2015-05-13 22:00:00,2015-05-13,22:00:00,2015-05-14 01:55:00,235.0
2015-05-14 02:23:00,2015-05-14,02:23:00,2015-05-14 04:20:00,117.0
2015-05-14 04:55:00,2015-05-14,04:55:00,2015-05-14 07:36:00,161.0
2015-05-14 09:48:00,2015-05-14,09:48:00,2015-05-14 10:24:00,36.0
2015-05-14 12:40:00,2015-05-14,12:40:00,2015-05-14 13:05:00,25.0
2015-05-14 14:55:00,2015-05-14,14:55:00,2015-05-14 15:43:00,48.0
2015-05-14 18:08:00,2015-05-14,18:08:00,2015-05-14 20:43:00,155.0
2015-05-14 22:33:00,2015-05-14,22:33:00,2015-05-15 01:45:00,192.0
2015-05-15 02:23:00,2015-05-15,02:23:00,2015-05-15 05:08:00,165.0
2015-05-15 05:38:00,2015-05-15,05:38:00,2015-05-15 08:16:00,158.0
2015-05-15 10:21:00,2015-05-15,10:21:00,2015-05-15 10:56:00,35.0
2015-05-15 13:11:00,2015-05-15,13:11:00,2015-05-15 13:37:00,26.0
2015-05-15 15:20:00,2015-05-15,15:20:00,2015-05-15 15:48:00,28.0
2015-05-15 19:23:00,2015-05-15,19:23:00,2015-05-15 22:56:00,213.0
2015-05-15 23:26:00,2015-05-15,23:26:00,2015-05-16 03:37:00,251.0
2015-05-16 04:13:00,2015-05-16,04:13:00,2015-05-16 07:40:00,207.0
2015-05-16 09:33:00,2015-05-16,09:33:00,2015-05-16 10:09:00,36.0
2015-05-16 13:28:00,2015-05-16,13:28:00,2015-05-16 14:00:00,32.0
2015-05-16 16:12:00,2015-05-16,16:12:00,2015-05-16 16:44:00,32.0
2015-05-16 18:42:00,2015-05-16,18:42:00,2015-05-17 00:41:00,359.0
2015-05-17 01:46:00,2015-05-17,01:46:00,2015-05-17 04:31:00,165.0
2015-05-17 05:05:00,2015-05-17,05:05:00,2015-05-17 07:42:00,157.0
2015-05-17 10:01:00,2015-05-17,10:01:00,2015-05-17 10:29:00,28.0
2015-05-17 12:27:00,2015-05-17,12:27:00,2015-05-17 12:40:00,13.0
2015-05-17 12:51:00,2015-05-17,12:51:00,2015-05-17 13:24:00,33.0
2015-05-17 15:45:00,2015-05-17,15:45:00,2015-05-17 16:36:00,51.0
2015-05-17 18:57:00,2015-05-17,18:57:00,2015-05-17 22:13:00,196.0
2015-05-17 22:48:00,2015-05-17,22:48:00,2015-05-18 02:27:00,219.0
2015-05-18 03:05:00,2015-05-18,03:05:00,2015-05-18 06:29:00,204.0
2015-05-18 08:48:00,2015-05-18,08:48:00,2015-05-18 09:19:00,31.0
2015-05-18 10:16:00,2015-05-18,10:16:00,2015-05-18 10:45:00,29.0
2015-05-18 13:28:00,2015-05-18,13:28:00,2015-05-18 14:00:00,32.0
2015-05-18 17:03:00,2015-05-18,17:03:00,2015-05-18 17:26:00,23.0
2015-05-18 19:15:00,2015-05-18,19:15:00,2015-05-18 22:10:00,175.0
2015-05-18 22:30:00,2015-05-18,22:30:00,2015-05-19 02:18:00,228.0
2015-05-19 02:46:00,2015-05-19,02:46:00,2015-05-19 05:28:00,162.0
2015-05-19 06:15:00,2015-05-19,06:15:00,2015-05-19 07:53:00,98.0
2015-05-19 09:46:00,2015-05-19,09:46:00,2015-05-19 10:47:00,61.0
2015-05-19 13:00:00,2015-05-19,13:00:00,2015-05-19 13:30:00,30.0
2015-05-19 15:35:00,2015-05-19,15:35:00,2015-05-19 16:14:00,39.0
2015-05-19 18:46:00,2015-05-19,18:46:00,2015-05-19 22:37:00,231.0
2015-05-19 23:11:00,2015-05-19,23:11:00,2015-05-20 04:07:00,296.0
2015-05-20 04:09:00,2015-05-20,04:09:00,2015-05-20 04:20:00,11.0
